episode,score,time,step,epsilon
304,16.88,1:49:29.902596,598697,0.02
305,16.88,1:49:51.001874,600728,0.02
306,16.93,1:50:08.847236,602465,0.02
307,16.89,1:50:29.211245,604392,0.02
308,16.83,1:50:53.207008,606686,0.02
309,16.82,1:51:14.001008,608684,0.02
310,16.84,1:51:32.090342,610439,0.02
311,16.88,1:51:49.677868,612080,0.02
312,16.85,1:52:08.542775,613940,0.02
313,16.97,1:52:29.452484,615974,0.02
314,17.13,1:52:49.336309,617918,0.02
315,17.12,1:53:07.797509,619692,0.02
316,17.11,1:53:31.115938,621893,0.02
317,17.26,1:53:48.453220,623593,0.02
318,17.33,1:54:05.967458,625327,0.02
319,17.46,1:54:26.802694,627323,0.02
320,17.64,1:54:44.688262,629022,0.02
321,17.63,1:55:08.451178,631271,0.02
322,17.67,1:55:28.621132,633181,0.02
323,17.63,1:55:58.218667,636030,0.02
324,17.65,1:56:17.077278,637821,0.02
325,17.76,1:56:33.935944,639463,0.02
326,17.81,1:56:51.489859,641199,0.02
327,17.87,1:57:09.180359,642912,0.02
328,17.87,1:57:26.731256,644640,0.02
329,17.88,1:57:44.249485,646372,0.02
330,17.84,1:58:05.698010,648479,0.02
331,17.87,1:58:25.015760,650355,0.02
332,17.89,1:58:42.383423,651997,0.02
333,17.87,1:59:01.519515,653860,0.02
334,17.87,1:59:19.641840,655658,0.02
335,17.98,1:59:36.690381,657300,0.02
336,18.02,1:59:56.090084,659136,0.02
337,18.04,2:00:13.777667,660777,0.02
338,18.08,2:00:31.862820,662552,0.02
339,18.1,2:00:49.349438,664251,0.02
340,18.1,2:01:08.146597,666056,0.02
341,18.08,2:01:29.251164,668105,0.02
342,18.05,2:01:50.277034,670126,0.02
343,18.01,2:02:15.846548,672628,0.02
344,18.02,2:02:32.429140,674267,0.02
345,18.05,2:02:52.321225,676223,0.02
346,18.04,2:03:11.503623,678120,0.02
347,18.04,2:03:30.324189,679929,0.02
348,18.06,2:03:50.547998,681874,0.02
349,18.12,2:04:08.735749,683627,0.02
350,18.11,2:04:28.661581,685571,0.02
351,18.12,2:04:47.743181,687412,0.02
352,18.06,2:05:12.732760,689816,0.02
353,18.07,2:05:35.126640,691932,0.02
354,18.04,2:06:03.839815,694655,0.02
355,18.05,2:06:22.350706,696418,0.02
356,18.06,2:06:42.415096,698323,0.02
357,18.08,2:07:00.251559,700081,0.02
358,18.07,2:07:18.650289,701868,0.02
359,18.1,2:07:40.011773,703902,0.02
360,18.13,2:07:56.590994,705539,0.02
361,18.16,2:08:15.215948,707359,0.02
362,18.14,2:08:34.486560,709232,0.02
363,18.09,2:08:54.652668,711192,0.02
364,18.08,2:09:17.182031,713339,0.02
365,18.13,2:09:34.303252,714978,0.02
366,18.12,2:09:55.608484,716999,0.02
367,18.15,2:10:13.598174,718745,0.02
368,18.18,2:10:32.496037,720585,0.02
369,18.2,2:10:51.538244,722448,0.02
370,18.3,2:11:07.943959,724086,0.02
371,18.4,2:11:25.464759,725787,0.02
372,18.41,2:11:44.866471,727695,0.02
373,18.43,2:12:04.092543,729578,0.02
374,18.46,2:12:24.589220,731552,0.02
375,18.45,2:12:48.669846,733909,0.02
376,18.49,2:13:06.702452,735662,0.02
377,18.47,2:13:25.934143,737525,0.02
378,18.45,2:13:45.353342,739376,0.02
379,18.49,2:14:02.915048,741065,0.02
380,18.49,2:14:19.713347,742701,0.02
381,18.48,2:14:41.237080,744821,0.02
382,18.5,2:14:59.111517,746574,0.02
383,18.53,2:15:16.592283,748291,0.02
384,18.56,2:15:34.310167,749986,0.02
385,18.61,2:15:53.361088,751834,0.02
386,18.62,2:16:12.205939,753681,0.02
387,18.58,2:16:32.050323,755612,0.02
388,18.61,2:16:50.296913,757406,0.02
389,18.6,2:17:11.135949,759415,0.02
390,18.6,2:17:29.749232,761225,0.02
391,18.6,2:17:48.109235,763038,0.02
392,18.63,2:18:05.080961,764674,0.02
393,18.67,2:18:21.532709,766309,0.02
394,18.66,2:18:44.022906,768480,0.02
395,18.69,2:19:01.251558,770116,0.02
396,18.73,2:19:20.437171,771931,0.02
397,18.73,2:19:38.809278,773683,0.02
398,18.8,2:19:57.295076,775500,0.02
399,18.82,2:20:15.260405,777264,0.02
400,18.83,2:20:33.577635,778983,0.02
401,18.84,2:20:50.541986,780618,0.02
402,18.83,2:21:09.442187,782428,0.02
403,18.84,2:21:28.419286,784274,0.02
404,18.82,2:21:49.356859,786279,0.02
405,18.8,2:22:10.582774,788340,0.02
406,18.8,2:22:30.629808,790270,0.02
407,18.83,2:22:48.216689,791958,0.02
408,18.94,2:23:04.642114,793593,0.02
409,18.97,2:23:21.581061,795228,0.02
410,18.97,2:23:39.559303,797011,0.02
411,18.97,2:23:56.536362,798648,0.02
412,19.01,2:24:13.329265,800283,0.02
413,19.03,2:24:29.380695,801918,0.02
414,19.06,2:24:46.392785,803552,0.02
415,18.97,2:25:08.957484,805761,0.02
416,19.03,2:25:26.392619,807413,0.02
417,19.02,2:25:45.066574,809196,0.02
418,19.01,2:26:04.061052,811013,0.02
419,18.99,2:26:24.521579,812998,0.02
420,18.96,2:26:43.912540,814931,0.02
421,18.99,2:27:03.240564,816806,0.02
422,18.99,2:27:21.268863,818519,0.02
423,19.06,2:27:37.818816,820154,0.02
424,19.06,2:27:57.204339,822044,0.02
425,19.06,2:28:14.320604,823682,0.02
426,19.06,2:28:31.799105,825418,0.02
427,19.03,2:28:52.344105,827400,0.02
428,19.0,2:29:17.029183,829823,0.02
429,19.01,2:29:33.714399,831458,0.02
430,18.98,2:29:58.809326,833896,0.02
431,18.95,2:30:18.289238,835770,0.02
432,18.89,2:30:41.150682,838027,0.02
433,18.89,2:31:00.219570,839812,0.02
434,18.89,2:31:17.956553,841498,0.02
435,18.88,2:31:37.956590,843427,0.02
436,18.89,2:31:57.755398,845315,0.02
437,18.89,2:32:14.725719,846950,0.02
438,18.9,2:32:32.700603,848618,0.02
439,18.87,2:32:52.871726,850582,0.02
440,18.89,2:33:09.702996,852219,0.02
441,18.91,2:33:29.083479,854123,0.02
442,18.94,2:33:46.232412,855811,0.02
443,18.97,2:34:05.980264,857724,0.02
444,18.94,2:34:27.765982,859847,0.02
445,18.95,2:34:47.833156,861762,0.02
446,18.97,2:35:06.340505,863534,0.02
447,18.97,2:35:25.254315,865296,0.02
448,18.99,2:35:42.537532,866986,0.02
449,18.99,2:36:01.035126,868797,0.02
450,19.0,2:36:18.534445,870514,0.02
451,19.01,2:36:36.412788,872217,0.02
452,19.07,2:36:53.051899,873866,0.02
453,19.11,2:37:11.217912,875615,0.02
454,19.2,2:37:28.480377,877301,0.02
455,19.2,2:37:47.514402,879123,0.02
456,19.21,2:38:05.859243,880929,0.02
457,19.15,2:38:27.937936,883073,0.02
458,19.11,2:38:49.919400,885201,0.02
459,19.09,2:39:11.334008,887252,0.02
460,19.03,2:39:32.878383,889336,0.02
461,19.05,2:39:49.571485,890968,0.02
462,19.07,2:40:07.333719,892697,0.02
463,19.11,2:40:24.646988,894440,0.02
464,19.16,2:40:41.609304,896072,0.02
465,19.15,2:40:58.456744,897757,0.02
466,19.18,2:41:15.324519,899390,0.02
467,19.16,2:41:33.721880,901191,0.02
468,19.17,2:41:50.922909,902914,0.02
469,19.14,2:42:11.640536,904948,0.02
470,19.11,2:42:30.885321,906838,0.02
471,19.1,2:42:50.272902,908677,0.02
472,19.07,2:43:12.792658,910816,0.02
473,19.02,2:43:36.797600,913172,0.02
474,18.98,2:44:05.064580,915875,0.02
475,19.03,2:44:21.759850,917507,0.02
476,18.99,2:44:44.263073,919686,0.02
477,19.0,2:45:02.488827,921481,0.02
478,18.99,2:45:21.442196,923360,0.02
479,18.98,2:45:40.452163,925210,0.02
480,18.95,2:46:01.160876,927193,0.02
481,18.98,2:46:18.926754,928924,0.02
482,18.97,2:46:37.524438,930709,0.02
483,18.98,2:46:54.302496,932346,0.02
484,18.94,2:47:15.690648,934389,0.02
485,18.95,2:47:32.611086,936081,0.02
486,18.9,2:47:52.651354,938055,0.02
487,18.93,2:48:11.664961,939846,0.02
488,18.92,2:48:29.858311,941635,0.02
489,18.91,2:48:50.470288,943649,0.02
490,18.93,2:49:07.712967,945316,0.02
491,18.91,2:49:25.233259,947036,0.02
492,18.9,2:49:43.148048,948754,0.02
493,18.86,2:50:02.778397,950626,0.02
494,18.89,2:50:20.581457,952358,0.02
495,18.86,2:50:38.902898,954181,0.02
496,18.85,2:50:57.269257,956004,0.02
497,18.86,2:51:17.074908,957950,0.02
498,18.85,2:51:38.547059,960052,0.02
499,18.83,2:51:57.408258,961897,0.02
500,18.83,2:52:15.476815,963648,0.02
501,18.82,2:52:32.780444,965337,0.02
502,18.8,2:52:51.983774,967236,0.02
503,18.81,2:53:09.243004,968933,0.02
504,18.8,2:53:30.314401,971012,0.02
505,18.83,2:53:49.384992,972841,0.02
506,18.78,2:54:14.011853,975151,0.02
507,18.76,2:54:33.508378,977061,0.02
508,18.75,2:54:50.876457,978728,0.02
509,18.73,2:55:08.925537,980527,0.02
510,18.71,2:55:30.471237,982617,0.02
511,18.71,2:55:47.819206,984363,0.02
512,18.7,2:56:07.128313,986191,0.02
513,18.7,2:56:24.569911,987828,0.02
514,18.69,2:56:41.466523,989496,0.02
515,18.78,2:56:59.251413,991220,0.02
516,18.78,2:57:16.464448,992874,0.02
517,18.79,2:57:32.849195,994511,0.02
518,18.78,2:57:52.074690,996405,0.02
519,18.8,2:58:10.041847,998153,0.02
520,18.83,2:58:27.413907,999849,0.02
521,18.86,2:58:44.002919,1001486,0.02
522,18.84,2:59:02.939043,1003307,0.02
523,18.83,2:59:21.596141,1005097,0.02
524,18.83,2:59:39.932177,1006858,0.02
525,18.82,2:59:57.585903,1008576,0.02
526,18.83,3:00:14.770894,1010213,0.02
