episode,score,time,step,epsilon
187,-14.51,1:38:48.103801,257958,0.019900000000093752
188,-14.33,1:39:59.577119,261076,0.019900000000093752
189,-14.14,1:41:12.717179,264263,0.019900000000093752
190,-13.96,1:42:32.972653,267759,0.019900000000093752
191,-13.63,1:43:25.995811,270069,0.019900000000093752
192,-13.38,1:44:35.879302,273114,0.019900000000093752
193,-13.24,1:45:45.873294,276161,0.019900000000093752
194,-13.11,1:46:55.634191,279201,0.019900000000093752
195,-12.88,1:48:11.184826,282497,0.019900000000093752
196,-12.59,1:49:15.780453,285313,0.019900000000093752
197,-12.29,1:50:19.560304,288095,0.019900000000093752
198,-11.93,1:51:07.407419,290179,0.019900000000093752
199,-11.61,1:52:02.343736,292573,0.019900000000093752
200,-11.21,1:52:41.701218,294290,0.019900000000093752
201,-10.82,1:53:20.699269,295991,0.019900000000093752
202,-10.59,1:54:34.531741,299211,0.019900000000093752
203,-10.23,1:55:16.969452,301062,0.019900000000093752
204,-9.88,1:56:04.079323,303115,0.019900000000093752
205,-9.64,1:57:15.273886,306217,0.019900000000093752
206,-9.29,1:58:05.172546,308393,0.019900000000093752
207,-8.94,1:58:51.039637,310390,0.019900000000093752
208,-8.55,1:59:35.524989,312328,0.019900000000093752
209,-8.27,2:00:36.601278,314989,0.019900000000093752
210,-7.97,2:01:39.514083,317729,0.019900000000093752
211,-7.59,2:02:23.137530,319629,0.019900000000093752
212,-7.26,2:03:11.588510,321742,0.019900000000093752
213,-6.86,2:03:49.968994,323414,0.019900000000093752
214,-6.49,2:04:34.901794,325371,0.019900000000093752
215,-6.12,2:05:18.843811,327288,0.019900000000093752
216,-5.76,2:06:06.884987,329381,0.019900000000093752
217,-5.45,2:07:03.951049,331869,0.019900000000093752
218,-5.12,2:08:00.414389,334332,0.019900000000093752
219,-4.72,2:08:42.075689,336148,0.019900000000093752
220,-4.38,2:09:29.669629,338221,0.019900000000093752
221,-4.09,2:10:37.558321,341182,0.019900000000093752
222,-3.74,2:11:21.255688,343085,0.019900000000093752
223,-3.36,2:12:05.174643,345000,0.019900000000093752
224,-3.01,2:12:56.029473,347217,0.019900000000093752
225,-2.69,2:13:57.469968,349894,0.019900000000093752
226,-2.41,2:15:02.982640,352752,0.019900000000093752
227,-2.1,2:15:56.743386,355095,0.019900000000093752
228,-1.78,2:16:48.194693,357339,0.019900000000093752
229,-1.5,2:17:51.083266,360079,0.019900000000093752
230,-1.13,2:18:28.522292,361711,0.019900000000093752
231,-0.77,2:19:07.534264,363411,0.019900000000093752
232,-0.44,2:19:47.587770,365156,0.019900000000093752
233,-0.14,2:20:37.555753,367332,0.019900000000093752
234,0.18,2:21:32.589382,369730,0.019900000000093752
235,0.5,2:22:18.555242,371734,0.019900000000093752
236,0.82,2:23:00.246786,373552,0.019900000000093752
237,1.13,2:23:41.291814,375341,0.019900000000093752
238,1.45,2:24:23.923606,377199,0.019900000000093752
239,1.78,2:25:03.598057,378926,0.019900000000093752
240,2.09,2:25:47.000182,380816,0.019900000000093752
241,2.4,2:26:30.151003,382697,0.019900000000093752
242,2.71,2:27:18.137762,384789,0.019900000000093752
243,3.07,2:28:00.996520,386653,0.019900000000093752
244,3.39,2:28:48.969226,388742,0.019900000000093752
245,3.76,2:29:30.638591,390557,0.019900000000093752
246,4.14,2:30:08.154865,392189,0.019900000000093752
247,4.4,2:30:55.892835,394269,0.019900000000093752
248,4.75,2:31:38.142210,396112,0.019900000000093752
249,5.06,2:32:19.170320,397900,0.019900000000093752
250,5.37,2:33:02.515901,399788,0.019900000000093752
251,5.66,2:33:58.976345,402248,0.019900000000093752
252,5.99,2:34:37.843070,403943,0.019900000000093752
253,6.37,2:35:15.314434,405575,0.019900000000093752
254,6.69,2:36:02.489882,407631,0.019900000000093752
255,7.01,2:36:39.894743,409262,0.019900000000093752
256,7.37,2:37:25.654915,411257,0.019900000000093752
257,7.68,2:38:09.624763,413174,0.019900000000093752
258,8.07,2:38:47.074066,414806,0.019900000000093752
259,8.41,2:39:33.020523,416807,0.019900000000093752
260,8.69,2:40:11.753187,418492,0.019900000000093752
261,9.04,2:40:49.160075,420120,0.019900000000093752
262,9.41,2:41:26.632805,421752,0.019900000000093752
263,9.72,2:42:05.357620,423437,0.019900000000093752
264,10.08,2:42:45.083549,425168,0.019900000000093752
265,10.43,2:43:22.575995,426800,0.019900000000093752
266,10.74,2:44:03.679913,428580,0.019900000000093752
267,11.08,2:44:44.082045,430324,0.019900000000093752
268,11.34,2:45:41.983698,432829,0.019900000000093752
269,11.68,2:46:23.842495,434659,0.019900000000093752
270,11.98,2:47:04.994638,436452,0.019900000000093752
271,12.2,2:47:53.108405,438551,0.019900000000093752
272,12.48,2:48:34.962924,440381,0.019900000000093752
273,12.76,2:49:23.846694,442520,0.019900000000093752
274,13.03,2:50:08.465854,444470,0.019900000000093752
275,13.29,2:50:47.095367,446155,0.019900000000093752
276,13.5,2:51:36.909502,448331,0.019900000000093752
277,13.72,2:52:18.148225,450129,0.019900000000093752
278,13.92,2:52:55.563850,451761,0.019900000000093752
279,14.12,2:53:47.713293,454033,0.019900000000093752
280,14.32,2:54:30.738714,455909,0.019900000000093752
281,14.58,2:55:09.488384,457598,0.019900000000093752
282,14.74,2:55:46.996993,459231,0.019900000000093752
283,14.83,2:56:27.826537,461010,0.019900000000093752
284,14.97,2:57:11.529584,462916,0.019900000000093752
285,15.23,2:57:49.029574,464548,0.019900000000093752
286,15.31,2:58:30.075919,466338,0.019900000000093752
287,15.41,2:59:09.654408,468064,0.019900000000093752
288,15.64,2:59:49.276255,469792,0.019900000000093752
289,15.82,3:00:34.678890,471771,0.019900000000093752
