episode,score,time,step,epsilon
52,-20.615384615384617,0:07:53.961510,46251,0.02
53,-20.60377358490566,0:08:03.635965,47209,0.02
54,-20.61111111111111,0:08:13.276463,48122,0.02
55,-20.6,0:08:22.147743,49010,0.02
56,-20.607142857142858,0:08:32.675458,49984,0.02
57,-20.614035087719298,0:08:45.039008,51170,0.02
58,-20.603448275862068,0:08:53.639771,52012,0.02
59,-20.610169491525422,0:09:02.057320,52833,0.02
60,-20.616666666666667,0:09:10.283749,53615,0.02
61,-20.60655737704918,0:09:19.865754,54534,0.02
62,-20.580645161290324,0:09:32.274616,55751,0.02
63,-20.58730158730159,0:09:42.345917,56695,0.02
64,-20.59375,0:09:50.781151,57519,0.02
65,-20.584615384615386,0:10:00.988277,58526,0.02
66,-20.59090909090909,0:10:10.222829,59439,0.02
67,-20.597014925373134,0:10:18.411458,60264,0.02
68,-20.602941176470587,0:10:28.933386,61264,0.02
69,-20.608695652173914,0:10:38.922182,62268,0.02
70,-20.571428571428573,0:10:53.156503,63717,0.02
71,-20.56338028169014,0:11:04.026886,64795,0.02
72,-20.555555555555557,0:11:15.402465,65873,0.02
73,-20.534246575342465,0:11:28.629726,67192,0.02
74,-20.54054054054054,0:11:38.501621,68137,0.02
75,-20.533333333333335,0:11:48.738150,69185,0.02
76,-20.539473684210527,0:11:58.882263,70147,0.02
77,-20.51948051948052,0:12:11.942346,71414,0.02
78,-20.525641025641026,0:12:25.260820,72696,0.02
79,-20.518987341772153,0:12:37.067468,73855,0.02
80,-20.5,0:12:47.224794,74859,0.02
81,-20.506172839506174,0:12:57.942696,75878,0.02
82,-20.5,0:13:11.127448,77158,0.02
83,-20.481927710843372,0:13:25.398826,78577,0.02
84,-20.44047619047619,0:13:43.105370,80359,0.02
85,-20.435294117647057,0:13:55.010527,81539,0.02
86,-20.406976744186046,0:14:11.828400,83207,0.02
87,-20.39080459770115,0:14:29.668494,84981,0.02
88,-20.375,0:14:48.576756,86824,0.02
89,-20.359550561797754,0:15:07.400046,88707,0.02
90,-20.333333333333332,0:15:29.193191,90785,0.02
91,-20.34065934065934,0:15:48.971228,92705,0.02
92,-20.304347826086957,0:16:07.811656,94613,0.02
93,-20.29032258064516,0:16:27.690607,96565,0.02
94,-20.28723404255319,0:16:41.389452,97914,0.02
95,-20.273684210526316,0:17:02.748282,100013,0.02
96,-20.270833333333332,0:17:22.578836,101959,0.02
97,-20.24742268041237,0:17:41.127709,103780,0.02
98,-20.23469387755102,0:18:01.744427,105790,0.02
99,-20.181818181818183,0:18:25.485924,108042,0.02
100,-20.15,0:18:47.233326,110097,0.02
101,-20.13,0:19:13.188949,112643,0.02
102,-20.12,0:19:36.309558,114887,0.02
103,-20.08,0:20:04.608026,117666,0.02
104,-20.05,0:20:29.248528,120037,0.02
105,-20.04,0:20:56.805430,122728,0.02
106,-20.0,0:21:27.853049,125717,0.02
107,-19.96,0:22:01.383257,128980,0.02
108,-19.91,0:22:28.774073,131645,0.02
109,-19.86,0:22:58.674163,134570,0.02
110,-19.82,0:23:27.818051,137345,0.02
111,-19.75,0:23:59.078766,140368,0.02
112,-19.7,0:24:24.677772,142841,0.02
113,-19.65,0:24:56.736741,145974,0.02
114,-19.61,0:25:27.116270,148878,0.02
115,-19.57,0:25:58.184052,151850,0.02
116,-19.54,0:26:21.388639,154123,0.02
117,-19.53,0:26:41.451161,156091,0.02
118,-19.48,0:27:06.578331,158506,0.02
119,-19.43,0:27:35.311857,161352,0.02
120,-19.39,0:28:04.340689,164146,0.02
121,-19.39,0:28:28.433680,166541,0.02
122,-19.31,0:28:55.811387,169265,0.02
123,-19.26,0:29:20.167450,171688,0.02
124,-19.2,0:29:41.407572,173735,0.02
125,-19.17,0:30:04.664306,175938,0.02
126,-19.14,0:30:29.366422,178312,0.02
127,-19.07,0:31:04.026203,181746,0.02
128,-19.02,0:31:26.951422,184009,0.02
129,-18.88,0:31:59.850773,187250,0.02
130,-18.78,0:32:36.645485,190879,0.02
131,-18.72,0:33:04.569182,193588,0.02
132,-18.7,0:33:27.400914,195770,0.02
133,-18.67,0:33:53.127261,198223,0.02
134,-18.65,0:34:17.522170,200548,0.02
135,-18.55,0:34:52.387067,204019,0.02
136,-18.55,0:35:12.143844,205975,0.02
137,-18.53,0:35:37.878096,208472,0.02
138,-18.46,0:36:05.348448,211192,0.02
139,-18.39,0:36:29.571700,213568,0.02
140,-18.29,0:36:57.761720,216325,0.02
141,-18.24,0:37:26.535415,219097,0.02
142,-18.18,0:37:55.600522,221886,0.02
143,-18.06,0:38:31.531820,225270,0.02
144,-18.04,0:38:50.516686,227124,0.02
145,-18.0,0:39:17.050650,229686,0.02
146,-17.91,0:39:52.384454,233091,0.02
147,-17.86,0:40:16.491938,235431,0.02
148,-17.77,0:40:45.218125,238286,0.02
149,-17.67,0:41:22.122667,241894,0.02
150,-17.63,0:41:50.483907,244606,0.02
151,-17.57,0:42:20.003507,247413,0.02
152,-17.48,0:42:53.401241,250669,0.02
153,-17.41,0:43:21.472124,253435,0.02
154,-17.36,0:43:50.259415,256293,0.02
155,-17.26,0:44:21.871031,259392,0.02
156,-17.11,0:44:58.978678,263023,0.02
157,-17.02,0:45:28.478273,265950,0.02
158,-16.94,0:46:00.730393,269113,0.02
159,-16.83,0:46:32.869954,272263,0.02
160,-16.71,0:47:06.179284,275540,0.02
161,-16.59,0:47:42.897946,279176,0.02
162,-16.58,0:48:12.346448,282043,0.02
163,-16.51,0:48:43.644937,285126,0.02
164,-16.41,0:49:13.171052,287988,0.02
165,-16.33,0:49:45.067334,291110,0.02
166,-16.21,0:50:19.106846,294451,0.02
167,-16.07,0:50:50.236825,297557,0.02
168,-15.93,0:51:24.370457,300855,0.02
169,-15.77,0:51:56.875380,303973,0.02
170,-15.66,0:52:35.863986,307752,0.02
171,-15.58,0:53:07.053822,310821,0.02
172,-15.53,0:53:29.229022,313044,0.02
173,-15.26,0:54:05.842556,316618,0.02
174,-15.13,0:54:38.614129,319810,0.02
175,-15.0,0:55:21.967410,324000,0.02
176,-14.87,0:55:54.267249,327225,0.02
177,-14.73,0:56:31.759305,330894,0.02
178,-14.51,0:57:17.221979,335293,0.02
179,-14.25,0:57:52.488711,338622,0.02
180,-13.97,0:58:29.550951,342219,0.02
181,-13.64,0:58:59.340874,345148,0.02
182,-13.46,0:59:46.066092,349622,0.02
183,-13.21,1:00:17.248999,352741,0.02
184,-13.01,1:00:56.863179,356586,0.02
185,-12.75,1:01:33.756250,360122,0.02
186,-12.48,1:02:04.697243,363071,0.02
187,-12.2,1:02:34.329259,365995,0.02
188,-11.91,1:03:03.486994,368843,0.02
189,-11.62,1:03:32.140041,371626,0.02
190,-11.48,1:04:05.532589,374882,0.02
191,-11.15,1:04:30.971147,377391,0.02
192,-10.92,1:05:03.283697,380617,0.02
193,-10.74,1:05:40.780190,384156,0.02
194,-10.42,1:06:04.972582,386493,0.02
195,-10.09,1:06:26.863156,388654,0.02
196,-9.81,1:06:58.521529,391636,0.02
197,-9.48,1:07:22.823077,393979,0.02
198,-9.18,1:07:47.183177,396397,0.02
199,-8.98,1:08:22.651241,399851,0.02
200,-8.7,1:08:51.413973,402696,0.02
201,-8.35,1:09:11.415408,404685,0.02
202,-7.98,1:09:33.182479,406741,0.02
203,-7.76,1:10:05.386368,409862,0.02
204,-7.42,1:10:25.277892,411906,0.02
205,-7.04,1:10:42.498314,413595,0.02
206,-6.69,1:11:01.760921,415488,0.02
207,-6.31,1:11:19.043730,417156,0.02
208,-6.02,1:11:43.474015,419546,0.02
209,-5.73,1:12:05.858493,421828,0.02
210,-5.4,1:12:29.375110,424119,0.02
211,-5.13,1:12:52.426909,426341,0.02
212,-4.83,1:13:17.205527,428716,0.02
213,-4.5,1:13:36.332823,430532,0.02
214,-4.2,1:13:59.815174,432840,0.02
215,-3.85,1:14:20.132890,434826,0.02
216,-3.46,1:14:36.902519,436463,0.02
217,-3.09,1:14:56.980531,438448,0.02
218,-2.73,1:15:14.407674,440137,0.02
219,-2.39,1:15:32.986912,441972,0.02
220,-2.02,1:15:51.184299,443790,0.02
221,-1.71,1:16:14.881298,446109,0.02
222,-1.41,1:16:36.044893,448206,0.02
223,-1.07,1:16:54.153506,449970,0.02
224,-0.75,1:17:13.918823,451912,0.02
225,-0.37,1:17:33.155695,453800,0.02
226,0.01,1:17:50.571983,455532,0.02
227,0.35,1:18:07.580493,457205,0.02
228,0.71,1:18:25.416961,458937,0.02
229,0.98,1:18:42.620190,460670,0.02
230,1.29,1:19:01.858465,462566,0.02
231,1.62,1:19:21.647547,464514,0.02
232,2.0,1:19:39.790333,466274,0.02
233,2.35,1:20:00.305216,468265,0.02
234,2.71,1:20:20.661404,470207,0.02
235,2.91,1:20:47.583375,472829,0.02
236,3.3,1:21:07.317184,474775,0.02
237,3.62,1:21:31.483093,477135,0.02
238,3.95,1:21:48.812964,478843,0.02
239,4.25,1:22:09.415068,480862,0.02
240,4.55,1:22:27.889246,482688,0.02
241,4.9,1:22:45.600263,484457,0.02
242,5.21,1:23:07.004444,486557,0.02
243,5.48,1:23:26.908741,488543,0.02
244,5.86,1:23:44.110914,490207,0.02
245,6.18,1:24:04.023503,492192,0.02
246,6.49,1:24:22.491670,494050,0.02
247,6.82,1:24:41.131920,495873,0.02
248,7.14,1:24:57.985467,497505,0.02
249,7.43,1:25:17.293720,499397,0.02
250,7.74,1:25:38.582346,501506,0.02
251,8.08,1:25:56.288583,503272,0.02
252,8.41,1:26:13.680921,504874,0.02
253,8.71,1:26:35.214879,506944,0.02
254,9.06,1:26:53.727239,508743,0.02
255,9.34,1:27:11.539757,510535,0.02
256,9.57,1:27:32.005388,512521,0.02
257,9.87,1:27:50.850635,514329,0.02
258,10.2,1:28:06.797167,515891,0.02
259,10.47,1:28:24.844571,517684,0.02
260,10.7,1:28:44.758868,519672,0.02
261,10.92,1:29:06.495189,521833,0.02
262,11.25,1:29:30.529798,524168,0.02
263,11.51,1:29:56.663216,526740,0.02
264,11.75,1:30:20.005866,529053,0.02
265,12.07,1:30:37.065453,530714,0.02
266,12.34,1:30:53.961451,532445,0.02
267,12.59,1:31:13.042892,534312,0.02
268,12.87,1:31:29.105481,535899,0.02
269,13.12,1:31:46.886761,537651,0.02
270,13.39,1:32:03.978832,539302,0.02
271,13.7,1:32:21.553897,541055,0.02
272,14.0,1:32:44.105912,543214,0.02
273,14.07,1:33:04.824599,545233,0.02
274,14.31,1:33:26.973015,547358,0.02
275,14.59,1:33:43.655330,548945,0.02
276,14.81,1:34:05.728773,551084,0.02
277,14.97,1:34:30.077045,553393,0.02
278,15.16,1:34:47.943923,555120,0.02
279,15.28,1:35:06.038634,556911,0.02
280,15.4,1:35:22.317560,558528,0.02
281,15.43,1:35:43.469205,560589,0.02
282,15.62,1:36:03.759938,562563,0.02
283,15.69,1:36:27.816526,564926,0.02
284,15.84,1:36:46.957818,566799,0.02
285,15.98,1:37:03.907750,568541,0.02
286,16.07,1:37:23.230530,570507,0.02
287,16.15,1:37:41.997980,572320,0.02
288,16.23,1:38:02.090360,574201,0.02
289,16.3,1:38:20.885074,575998,0.02
290,16.53,1:38:38.746821,577683,0.02
291,16.61,1:38:56.666155,579415,0.02
292,16.75,1:39:12.881423,581041,0.02
293,16.95,1:39:30.250211,582754,0.02
294,17.02,1:39:48.042797,584520,0.02
295,17.0,1:40:11.949509,586889,0.02
296,17.1,1:40:29.598544,588592,0.02
297,17.13,1:40:48.985522,590515,0.02
298,17.22,1:41:06.753130,592233,0.02
299,17.35,1:41:25.582324,594098,0.02
300,17.45,1:41:42.472997,595735,0.02
301,17.47,1:42:00.508104,597532,0.02
302,17.51,1:42:16.961440,599169,0.02
303,17.63,1:42:36.980806,601094,0.02
304,17.61,1:43:02.263513,603502,0.02
305,17.59,1:43:19.469807,605222,0.02
306,17.6,1:43:36.772011,606949,0.02
307,17.59,1:43:53.185497,608598,0.02
308,17.67,1:44:09.946079,610215,0.02
309,17.75,1:44:26.363533,611852,0.02
310,17.68,1:44:49.563486,614105,0.02
311,17.71,1:45:09.044356,616024,0.02
312,17.75,1:45:26.315013,617767,0.02
313,17.68,1:45:49.062870,619970,0.02
314,17.75,1:46:05.886962,621654,0.02
315,17.73,1:46:26.515680,623641,0.02
316,17.72,1:46:44.418176,625420,0.02
317,17.72,1:47:02.602551,627182,0.02
318,17.71,1:47:20.053087,628875,0.02
319,17.7,1:47:38.455397,630725,0.02
320,17.69,1:47:56.892315,632508,0.02
321,17.72,1:48:15.475748,634322,0.02
322,17.7,1:48:35.955301,636358,0.02
323,17.68,1:48:55.656787,638267,0.02
324,17.71,1:49:12.542439,639928,0.02
325,17.66,1:49:34.278360,641999,0.02
326,17.64,1:49:54.265978,643944,0.02
327,17.64,1:50:12.395650,645721,0.02
328,17.62,1:50:31.491042,647539,0.02
329,17.56,1:50:57.561850,650072,0.02
330,17.57,1:51:14.283777,651761,0.02
331,17.59,1:51:31.774137,653462,0.02
332,17.6,1:51:48.893310,655163,0.02
333,17.63,1:52:07.185680,656984,0.02
334,17.65,1:52:27.299404,658915,0.02
335,17.77,1:52:44.260688,660547,0.02
336,17.79,1:53:01.372439,662184,0.02
337,17.85,1:53:19.834050,664001,0.02
338,17.86,1:53:38.082546,665820,0.02
339,17.9,1:53:55.414174,667550,0.02
340,17.89,1:54:16.166156,669581,0.02
341,17.89,1:54:34.129976,671352,0.02
342,17.94,1:54:50.244679,672989,0.02
343,17.95,1:55:07.869222,674743,0.02
344,17.9,1:55:29.617831,676867,0.02
345,17.95,1:55:46.327576,678499,0.02
346,17.96,1:56:04.421062,680225,0.02
347,17.96,1:56:23.122106,681998,0.02
348,17.87,1:56:46.346002,684236,0.02
349,17.88,1:57:03.866859,685922,0.02
350,17.85,1:57:26.922940,688117,0.02
351,17.86,1:57:44.235772,689792,0.02
352,17.86,1:58:01.663599,691409,0.02
353,17.88,1:58:20.613691,693231,0.02
354,17.9,1:58:37.151159,694854,0.02
355,17.93,1:58:54.282378,696459,0.02
356,17.97,1:59:10.263548,698021,0.02
357,17.93,1:59:31.693043,700144,0.02
358,17.92,1:59:48.833337,701807,0.02
359,17.91,2:00:08.641197,703685,0.02
360,17.91,2:00:33.051284,706101,0.02
361,17.98,2:00:49.310561,707733,0.02
362,17.97,2:01:08.701437,709681,0.02
363,18.04,2:01:27.240147,711497,0.02
364,18.08,2:01:47.488246,713512,0.02
365,18.06,2:02:06.818451,715408,0.02
366,18.07,2:02:26.043347,717310,0.02
367,18.07,2:02:45.540498,719240,0.02
368,18.06,2:03:02.951339,720964,0.02
369,18.0,2:03:26.705771,723275,0.02
370,17.98,2:03:45.840998,725138,0.02
371,18.0,2:04:03.024732,726794,0.02
372,18.05,2:04:20.975231,728521,0.02
373,18.09,2:04:41.169377,730503,0.02
374,18.07,2:05:03.723739,732691,0.02
375,18.07,2:05:20.405709,734328,0.02
376,18.12,2:05:40.320049,736201,0.02
377,18.22,2:05:56.229794,737808,0.02
378,18.2,2:06:16.006996,739760,0.02
379,18.21,2:06:34.498913,741579,0.02
380,18.16,2:06:54.940167,743580,0.02
381,18.2,2:07:12.514417,745350,0.02
382,18.18,2:07:33.013310,747365,0.02
383,18.25,2:07:51.178680,749157,0.02
384,18.23,2:08:11.712240,751247,0.02
385,18.23,2:08:28.319628,752904,0.02
386,18.22,2:08:47.970666,754843,0.02
387,18.24,2:09:06.093234,756591,0.02
388,18.27,2:09:22.460518,758198,0.02
389,18.27,2:09:41.900675,760083,0.02
390,18.27,2:09:59.356478,761824,0.02
391,18.28,2:10:16.043629,763473,0.02
392,18.29,2:10:32.573038,765100,0.02
393,18.29,2:10:51.251030,766878,0.02
394,18.25,2:11:12.010069,768875,0.02
395,18.28,2:11:35.962457,771184,0.02
396,18.3,2:11:53.820567,772940,0.02
397,18.31,2:12:11.108166,774647,0.02
398,18.32,2:12:28.123702,776284,0.02
399,18.34,2:12:46.788219,778117,0.02
400,18.32,2:13:05.986039,779982,0.02
401,18.29,2:13:26.666712,781950,0.02
402,18.27,2:13:44.779993,783688,0.02
403,18.31,2:14:02.527315,785355,0.02
404,18.31,2:14:27.411380,787778,0.02
405,18.3,2:14:46.711329,789694,0.02
406,18.31,2:15:05.046765,791484,0.02
407,18.32,2:15:21.530916,793121,0.02
408,18.31,2:15:37.996320,794788,0.02
409,18.3,2:15:55.522318,796515,0.02
410,18.41,2:16:11.794025,798152,0.02
411,18.46,2:16:28.727101,799789,0.02
412,18.48,2:16:45.864069,801500,0.02
413,18.56,2:17:04.404084,803318,0.02
414,18.54,2:17:23.906199,805217,0.02
415,18.54,2:17:44.980050,807264,0.02
416,18.54,2:18:03.431804,809027,0.02
417,18.54,2:18:22.098347,810856,0.02
418,18.55,2:18:40.082909,812632,0.02
419,18.58,2:18:57.839320,814359,0.02
420,18.55,2:19:16.803618,816233,0.02
421,18.58,2:19:33.970728,817888,0.02
422,18.63,2:19:50.449235,819456,0.02
423,18.6,2:20:13.252364,821672,0.02
424,18.57,2:20:31.882775,823487,0.02
425,18.63,2:20:47.815089,825049,0.02
426,18.63,2:21:06.671336,826882,0.02
427,18.62,2:21:24.405677,828637,0.02
428,18.65,2:21:40.755656,830194,0.02
429,18.72,2:21:56.990894,831801,0.02
430,18.66,2:22:19.424718,833976,0.02
431,18.67,2:22:35.859091,835583,0.02
432,18.64,2:22:56.506899,837568,0.02
433,18.57,2:23:19.880657,839852,0.02
434,18.55,2:23:41.659133,841952,0.02
435,18.55,2:23:57.966373,843589,0.02
436,18.53,2:24:16.459131,845438,0.02
437,18.51,2:24:35.890737,847351,0.02
438,18.5,2:24:54.459260,849172,0.02
439,18.51,2:25:10.816996,850809,0.02
440,18.52,2:25:29.975861,852705,0.02
441,18.54,2:25:46.892367,854342,0.02
442,18.51,2:26:05.259897,856169,0.02
443,18.5,2:26:25.425323,858165,0.02
444,18.56,2:26:42.571359,859831,0.02
445,18.54,2:27:00.017461,861566,0.02
446,18.54,2:27:16.973504,863245,0.02
447,18.52,2:27:35.908933,865150,0.02
448,18.54,2:27:59.164222,867448,0.02
449,18.56,2:28:16.980676,869206,0.02
450,18.65,2:28:33.740148,870843,0.02
451,18.65,2:28:51.213925,872603,0.02
452,18.63,2:29:09.948909,874429,0.02
453,18.55,2:29:32.587589,876681,0.02
454,18.54,2:29:49.681478,878381,0.02
455,18.54,2:30:06.785061,880078,0.02
456,18.53,2:30:24.438648,881838,0.02
457,18.6,2:30:41.115928,883475,0.02
458,18.59,2:31:00.270928,885301,0.02
459,18.6,2:31:20.840774,887290,0.02
460,18.67,2:31:38.012954,888977,0.02
461,18.62,2:31:59.331618,891037,0.02
462,18.69,2:32:15.179088,892669,0.02
463,18.71,2:32:30.961422,894296,0.02
464,18.7,2:32:49.564700,896233,0.02
465,18.73,2:33:06.156550,897870,0.02
466,18.72,2:33:26.377932,899838,0.02
467,18.68,2:33:50.236401,902173,0.02
468,18.67,2:34:09.035511,903980,0.02
469,18.72,2:34:26.978601,905688,0.02
470,18.75,2:34:42.930861,907250,0.02
471,18.7,2:35:02.391110,909164,0.02
472,18.7,2:35:19.185318,910855,0.02
473,18.72,2:35:35.001082,912412,0.02
474,18.79,2:35:51.274578,913994,0.02
475,18.79,2:36:07.421019,915576,0.02
476,18.73,2:36:28.233466,917609,0.02
477,18.73,2:36:44.469117,919171,0.02
478,18.73,2:37:03.079312,920995,0.02
479,18.66,2:37:26.420419,923243,0.02
480,18.63,2:37:48.232783,925392,0.02
481,18.62,2:38:08.155473,927335,0.02
482,18.67,2:38:25.869933,929007,0.02
483,18.67,2:38:43.845657,930783,0.02
484,18.67,2:39:05.750425,932866,0.02
485,18.67,2:39:24.398966,934690,0.02
486,18.7,2:39:41.982041,936405,0.02
487,18.69,2:40:00.110948,938231,0.02
488,18.68,2:40:17.384138,939931,0.02
489,18.71,2:40:34.164396,941590,0.02
490,18.7,2:40:52.668790,943425,0.02
491,18.7,2:41:08.697271,945023,0.02
492,18.7,2:41:24.819606,946600,0.02
493,18.71,2:41:41.742341,948270,0.02
494,18.76,2:41:59.287108,950001,0.02
495,18.82,2:42:16.741833,951693,0.02
496,18.8,2:42:35.577460,953535,0.02
497,18.78,2:42:54.153354,955416,0.02
498,18.73,2:43:13.655613,957391,0.02
499,18.73,2:43:31.225270,959069,0.02
500,18.69,2:43:53.518876,961275,0.02
501,18.68,2:44:17.635179,963588,0.02
502,18.59,2:44:46.099965,966421,0.02
503,18.57,2:45:03.959380,968160,0.02
504,18.63,2:45:20.404276,969822,0.02
505,18.63,2:45:38.910677,971635,0.02
506,18.61,2:46:00.217727,973752,0.02
507,18.59,2:46:18.877957,975598,0.02
508,18.56,2:46:40.427669,977675,0.02
509,18.56,2:46:57.053392,979337,0.02
510,18.51,2:47:18.950836,981484,0.02
511,18.46,2:47:41.350822,983708,0.02
512,18.45,2:47:59.665378,985496,0.02
513,18.43,2:48:19.163308,987414,0.02
514,18.44,2:48:39.895977,989470,0.02
515,18.49,2:48:57.191422,991162,0.02
516,18.42,2:49:17.755945,993139,0.02
517,18.42,2:49:39.131162,995203,0.02
518,18.39,2:50:00.651410,997332,0.02
519,18.34,2:50:20.753391,999337,0.02
520,18.36,2:50:43.372753,1001467,0.02
521,18.34,2:51:05.104254,1003586,0.02
522,18.33,2:51:22.682355,1005272,0.02
523,18.35,2:51:41.971920,1007190,0.02
524,18.35,2:52:02.947850,1009272,0.02
525,18.32,2:52:21.572974,1011096,0.02
526,18.35,2:52:37.676359,1012718,0.02
527,18.33,2:52:57.726540,1014689,0.02
528,18.29,2:53:18.341544,1016704,0.02
529,18.26,2:53:37.344384,1018593,0.02
530,18.27,2:53:57.351101,1020563,0.02
531,18.25,2:54:15.077148,1022303,0.02
532,18.28,2:54:32.546447,1024004,0.02
533,18.33,2:54:50.418174,1025854,0.02
534,18.35,2:55:07.611845,1027600,0.02
535,18.34,2:55:25.692513,1029423,0.02
536,18.32,2:55:45.644562,1031393,0.02
537,18.28,2:56:12.177386,1033975,0.02
538,18.29,2:56:31.599173,1035882,0.02
539,18.25,2:56:51.013017,1037737,0.02
540,18.27,2:57:08.155733,1039392,0.02
541,18.27,2:57:24.870434,1041024,0.02
542,18.3,2:57:41.513543,1042660,0.02
543,18.33,2:57:58.703824,1044297,0.02
544,18.33,2:58:15.342105,1045934,0.02
545,18.33,2:58:35.436586,1047869,0.02
546,18.34,2:58:52.419711,1049506,0.02
547,18.35,2:59:11.576269,1051371,0.02
548,18.41,2:59:29.970546,1053132,0.02
549,18.41,2:59:46.554700,1054769,0.02
550,18.36,3:00:07.057418,1056809,0.02
