episode,score,time,step,epsilon
232,-0.37,1:05:46.975254,385753,0.02
233,0.01,1:06:09.669370,387878,0.02
234,0.27,1:06:43.537451,391216,0.02
235,0.62,1:07:03.554446,393231,0.02
236,0.98,1:07:23.462195,395193,0.02
237,1.34,1:07:45.245871,397316,0.02
238,1.71,1:08:04.427914,399218,0.02
239,2.07,1:08:23.300797,401055,0.02
240,2.46,1:08:42.433913,402940,0.02
241,2.86,1:08:59.806395,404668,0.02
242,3.26,1:09:17.531102,406427,0.02
243,3.6,1:09:40.469210,408691,0.02
244,3.98,1:09:59.541127,410614,0.02
245,4.32,1:10:20.953070,412680,0.02
246,4.5,1:10:54.371491,416036,0.02
247,4.88,1:11:16.951135,418212,0.02
248,5.28,1:11:33.649569,419865,0.02
249,5.6,1:11:54.476573,421931,0.02
250,5.99,1:12:14.633587,423919,0.02
251,6.39,1:12:32.040653,425608,0.02
252,6.71,1:12:55.069326,427869,0.02
253,7.06,1:13:17.781215,430082,0.02
254,7.42,1:13:35.783236,431839,0.02
255,7.74,1:14:03.807452,434585,0.02
256,8.06,1:14:29.871411,437137,0.02
257,8.43,1:14:46.247566,438791,0.02
258,8.81,1:15:05.875082,440678,0.02
259,9.1,1:15:33.617610,443414,0.02
260,9.41,1:16:00.983760,446121,0.02
261,9.73,1:16:29.626635,448929,0.02
262,10.04,1:16:57.786034,451725,0.02
263,10.41,1:17:16.441071,453586,0.02
264,10.76,1:17:40.919284,455991,0.02
265,11.06,1:18:01.904406,458067,0.02
266,11.31,1:18:27.780287,460570,0.02
267,11.51,1:18:53.744756,463098,0.02
268,11.78,1:19:13.018690,465011,0.02
269,12.01,1:19:53.952025,469047,0.02
270,12.17,1:20:26.177788,472251,0.02
271,12.15,1:21:09.051036,476501,0.02
272,12.22,1:21:32.182869,478795,0.02
273,12.28,1:21:52.444742,480776,0.02
274,12.52,1:22:19.167588,483381,0.02
275,12.71,1:22:48.456319,486210,0.02
276,12.77,1:23:26.841221,489929,0.02
277,12.88,1:23:48.919442,492098,0.02
278,12.98,1:24:08.929171,494074,0.02
279,13.1,1:24:31.167519,496297,0.02
280,13.23,1:24:49.185702,498052,0.02
281,13.46,1:25:20.654458,501174,0.02
282,13.63,1:25:48.018685,503877,0.02
283,13.7,1:26:14.115924,506397,0.02
284,14.06,1:26:41.190603,509060,0.02
285,14.37,1:26:57.747828,510694,0.02
286,14.55,1:27:21.075455,513013,0.02
287,14.79,1:27:58.168255,516624,0.02
288,15.08,1:28:21.213826,518845,0.02
289,15.13,1:28:46.423562,521327,0.02
290,15.15,1:29:16.291166,524290,0.02
291,15.2,1:29:41.206127,526707,0.02
292,15.18,1:30:14.299028,529946,0.02
293,15.27,1:30:32.979273,531764,0.02
294,15.4,1:30:54.964016,533894,0.02
295,15.32,1:31:28.455337,537198,0.02
296,15.26,1:31:55.773851,539881,0.02
297,15.33,1:32:16.693494,541928,0.02
298,15.38,1:32:40.277753,544222,0.02
299,15.35,1:33:03.082637,546472,0.02
300,15.43,1:33:21.215359,548249,0.02
301,15.43,1:33:38.381535,549887,0.02
302,15.51,1:33:55.460839,551597,0.02
303,15.52,1:34:15.488146,553553,0.02
304,15.56,1:34:33.268452,555285,0.02
305,15.67,1:34:50.410610,556922,0.02
306,15.8,1:35:15.571341,559396,0.02
307,15.83,1:35:31.895525,561033,0.02
308,15.81,1:35:52.863349,563091,0.02
309,15.83,1:36:10.789610,564824,0.02
310,15.84,1:36:29.075567,566646,0.02
311,15.87,1:36:45.644130,568337,0.02
312,15.97,1:37:03.070907,570072,0.02
313,16.01,1:37:20.003163,571709,0.02
314,16.03,1:37:37.954387,573467,0.02
315,16.23,1:37:56.071387,575242,0.02
316,16.17,1:38:25.373281,578092,0.02
317,16.29,1:38:52.023275,580724,0.02
318,16.29,1:39:11.252113,582644,0.02
319,16.31,1:39:29.891607,584459,0.02
320,16.43,1:39:49.805400,586425,0.02
321,16.46,1:40:09.894494,588409,0.02
322,16.45,1:40:30.306463,590379,0.02
323,16.46,1:40:47.717005,592077,0.02
324,16.46,1:41:05.599537,593923,0.02
325,16.44,1:41:30.810260,596358,0.02
326,16.44,1:41:51.450715,598342,0.02
327,16.42,1:42:13.366929,600460,0.02
328,16.48,1:42:30.057255,602097,0.02
329,16.47,1:42:48.072027,603888,0.02
330,16.5,1:43:06.153438,605708,0.02
331,16.52,1:43:27.924349,607862,0.02
332,16.52,1:43:50.950575,610082,0.02
333,16.56,1:44:07.934557,611719,0.02
334,16.69,1:44:27.082997,613550,0.02
335,16.73,1:44:43.760601,615188,0.02
336,16.6,1:45:15.452242,618312,0.02
337,16.63,1:45:35.143674,620246,0.02
338,16.61,1:45:56.096788,622301,0.02
339,16.63,1:46:13.351910,623999,0.02
340,16.63,1:46:34.026682,626070,0.02
341,16.64,1:46:51.040598,627709,0.02
342,16.64,1:47:10.356026,629602,0.02
343,16.67,1:47:29.453189,631490,0.02
344,16.68,1:47:47.471963,633286,0.02
345,16.68,1:48:13.355317,635847,0.02
346,16.82,1:48:33.475929,637818,0.02
347,16.82,1:48:53.935084,639828,0.02
348,16.81,1:49:13.667270,641759,0.02
349,16.85,1:49:32.132691,643551,0.02
350,16.85,1:49:51.639525,645445,0.02
351,16.74,1:50:24.030525,648610,0.02
352,16.79,1:50:42.157741,650371,0.02
353,16.82,1:51:01.796484,652287,0.02
354,16.82,1:51:19.440370,654036,0.02
355,16.89,1:51:38.054126,655889,0.02
356,16.95,1:51:56.134569,657681,0.02
357,16.93,1:52:14.171522,659406,0.02
358,16.95,1:52:31.871120,661104,0.02
359,17.01,1:52:48.306259,662792,0.02
360,17.06,1:53:07.369825,664649,0.02
361,17.12,1:53:26.069610,666530,0.02
362,17.12,1:53:50.850604,668937,0.02
363,17.07,1:54:16.588844,671427,0.02
364,17.11,1:54:34.488816,673169,0.02
365,17.12,1:54:51.365997,674806,0.02
366,17.17,1:55:11.665995,676810,0.02
367,17.27,1:55:30.771387,678662,0.02
368,17.17,1:56:00.156322,681460,0.02
369,17.27,1:56:18.104122,683239,0.02
370,17.39,1:56:36.931477,685089,0.02
371,17.56,1:56:58.297036,687152,0.02
372,17.59,1:57:15.021574,688789,0.02
373,17.62,1:57:32.656255,690504,0.02
374,17.6,1:57:58.485410,692997,0.02
375,17.67,1:58:17.066486,694800,0.02
376,17.82,1:58:36.147704,696640,0.02
377,17.79,1:58:59.871162,698979,0.02
378,17.8,1:59:20.595599,701008,0.02
379,17.83,1:59:37.822096,702722,0.02
380,17.75,2:00:03.336441,705156,0.02
381,17.85,2:00:22.366183,707010,0.02
382,17.83,2:00:49.246608,709614,0.02
383,17.81,2:01:12.569706,711927,0.02
384,17.84,2:01:31.287094,713781,0.02
385,17.84,2:01:47.655785,715418,0.02
386,17.8,2:02:09.668605,717619,0.02
387,17.92,2:02:27.298712,719393,0.02
