episode,score,time,step,epsilon
120,-19.9,0:23:38.549799,139492,0.02
121,-19.87,0:24:05.637045,142187,0.02
122,-19.75,0:24:37.333509,145362,0.02
123,-19.73,0:24:59.824443,147578,0.02
124,-19.57,0:25:36.759100,151209,0.02
125,-19.51,0:26:00.668402,153586,0.02
126,-19.47,0:26:21.663327,155674,0.02
127,-19.35,0:26:50.384456,158573,0.02
128,-19.31,0:27:15.428012,160962,0.02
129,-19.31,0:27:42.275274,163564,0.02
130,-19.26,0:28:13.010416,166507,0.02
131,-19.17,0:28:44.405749,169535,0.02
132,-19.11,0:29:17.856925,172830,0.02
133,-19.06,0:29:49.655196,175870,0.02
134,-19.0,0:30:19.837480,178829,0.02
135,-18.94,0:30:50.394047,181833,0.02
136,-18.88,0:31:20.471832,184777,0.02
137,-18.85,0:31:43.252775,187027,0.02
138,-18.77,0:32:12.638796,189968,0.02
139,-18.73,0:32:36.846220,192378,0.02
140,-18.65,0:33:10.303277,195721,0.02
141,-18.6,0:33:36.426510,198275,0.02
142,-18.55,0:34:14.597097,202005,0.02
143,-18.48,0:34:41.142465,204604,0.02
144,-18.41,0:35:11.927978,207607,0.02
145,-18.37,0:35:39.900593,210363,0.02
146,-18.29,0:36:11.176659,213486,0.02
147,-18.21,0:36:41.452719,216521,0.02
148,-18.1,0:37:06.702148,219002,0.02
149,-18.0,0:37:39.938204,222289,0.02
150,-17.9,0:38:05.904988,224846,0.02
151,-17.84,0:38:28.003675,227057,0.02
152,-17.8,0:38:54.990504,229729,0.02
153,-17.72,0:39:23.862157,232547,0.02
154,-17.67,0:39:51.715757,235341,0.02
155,-17.58,0:40:28.778498,239050,0.02
156,-17.54,0:40:55.261438,241670,0.02
157,-17.44,0:41:29.528778,245057,0.02
158,-17.36,0:41:58.617652,247977,0.02
159,-17.25,0:42:35.008242,251561,0.02
160,-17.13,0:43:10.530118,255133,0.02
161,-17.06,0:43:40.921234,258117,0.02
162,-16.97,0:44:10.453760,261026,0.02
163,-16.84,0:44:46.417709,264462,0.02
164,-16.78,0:45:14.423214,267232,0.02
165,-16.67,0:45:48.540257,270585,0.02
166,-16.58,0:46:21.603898,273767,0.02
167,-16.5,0:46:51.499843,276694,0.02
168,-16.44,0:47:14.933555,278989,0.02
169,-16.37,0:47:46.279167,282035,0.02
170,-16.28,0:48:24.670489,285733,0.02
171,-16.18,0:49:02.032153,289528,0.02
172,-16.09,0:49:37.979015,293077,0.02
173,-16.05,0:49:58.482807,295142,0.02
174,-15.97,0:50:33.685557,298630,0.02
175,-15.88,0:51:05.340946,301697,0.02
176,-15.82,0:51:32.341911,304431,0.02
177,-15.69,0:52:14.143937,308525,0.02
178,-15.62,0:52:48.756503,311945,0.02
179,-15.54,0:53:20.411155,315034,0.02
180,-15.46,0:53:51.515501,318082,0.02
181,-15.43,0:54:21.926367,321093,0.02
182,-15.31,0:55:05.325508,325476,0.02
183,-15.27,0:55:36.153297,328562,0.02
184,-15.18,0:56:12.247911,332084,0.02
185,-15.04,0:56:46.546889,335503,0.02
186,-14.94,0:57:16.099886,338462,0.02
187,-14.8,0:57:53.370157,342148,0.02
188,-14.62,0:58:39.009800,346559,0.02
189,-14.47,0:59:17.185871,350414,0.02
190,-14.42,0:59:40.565455,352742,0.02
191,-14.29,1:00:20.157474,356657,0.02
192,-14.16,1:01:01.508451,360718,0.02
193,-13.95,1:01:47.319282,365260,0.02
194,-13.84,1:02:17.954420,368334,0.02
195,-13.69,1:02:59.507488,372435,0.02
196,-13.49,1:03:41.625024,376630,0.02
197,-13.35,1:04:19.655081,380383,0.02
198,-13.29,1:04:48.091597,383148,0.02
199,-13.15,1:05:23.139804,386544,0.02
200,-13.02,1:06:05.082699,390748,0.02
201,-12.9,1:06:43.052246,394534,0.02
202,-12.71,1:07:26.304896,398681,0.02
203,-12.65,1:07:58.340610,401811,0.02
204,-12.39,1:08:35.919017,405490,0.02
205,-12.27,1:09:11.831721,409099,0.02
206,-12.21,1:09:42.299149,412164,0.02
207,-12.06,1:10:20.058790,415860,0.02
208,-11.86,1:10:53.487331,419236,0.02
209,-11.71,1:11:26.774970,422512,0.02
210,-11.58,1:12:01.562173,425877,0.02
211,-11.37,1:12:36.659245,429367,0.02
212,-11.29,1:13:06.406713,432319,0.02
213,-11.15,1:13:46.368733,436271,0.02
214,-11.02,1:14:17.802551,439345,0.02
215,-10.87,1:14:55.392712,443059,0.02
216,-10.75,1:15:24.733146,446060,0.02
217,-10.52,1:15:56.119573,449212,0.02
218,-10.33,1:16:35.008475,452986,0.02
219,-10.09,1:17:09.812916,456496,0.02
220,-9.86,1:17:45.652997,460065,0.02
221,-9.57,1:18:14.899672,462881,0.02
222,-9.44,1:18:52.986687,466647,0.02
223,-9.31,1:19:28.953754,470132,0.02
224,-9.1,1:19:49.776533,472177,0.02
225,-8.88,1:20:24.868835,475779,0.02
226,-8.65,1:20:57.217575,478955,0.02
227,-8.46,1:21:23.946252,481678,0.02
228,-8.22,1:21:53.564652,484590,0.02
229,-7.97,1:22:23.810553,487569,0.02
230,-7.65,1:22:46.076411,489794,0.02
231,-7.47,1:23:16.742432,492835,0.02
232,-7.21,1:23:44.484876,495539,0.02
233,-6.91,1:24:08.962013,497924,0.02
234,-6.65,1:24:38.420161,500877,0.02
235,-6.36,1:25:03.040829,503203,0.02
236,-6.03,1:25:23.617914,505183,0.02
237,-5.72,1:25:49.395190,507722,0.02
238,-5.53,1:26:19.920369,510744,0.02
239,-5.27,1:26:45.714169,513316,0.02
240,-5.02,1:27:11.801794,515874,0.02
241,-4.67,1:27:31.494792,517798,0.02
242,-4.37,1:27:54.348101,520056,0.02
243,-4.04,1:28:13.264802,521911,0.02
244,-3.73,1:28:34.036074,523974,0.02
245,-3.35,1:28:50.589073,525611,0.02
246,-3.08,1:29:11.949036,527722,0.02
247,-2.83,1:29:38.414592,530354,0.02
248,-2.56,1:29:59.508006,532356,0.02
249,-2.33,1:30:24.599138,534811,0.02
250,-2.06,1:30:46.488173,536975,0.02
251,-1.82,1:31:16.812498,539877,0.02
252,-1.52,1:31:38.811833,542085,0.02
253,-1.26,1:32:03.502671,544475,0.02
254,-0.94,1:32:23.633166,546445,0.02
255,-0.63,1:32:47.738768,548722,0.02
256,-0.29,1:33:08.401283,550748,0.02
257,-0.07,1:33:31.972917,552971,0.02
258,0.19,1:33:55.506687,555294,0.02
259,0.48,1:34:15.234788,557185,0.02
260,0.73,1:34:39.996063,559660,0.02
261,0.96,1:35:04.439344,562097,0.02
262,1.29,1:35:21.523736,563734,0.02
263,1.51,1:35:44.391835,565992,0.02
264,1.86,1:36:02.343951,567724,0.02
265,2.08,1:36:27.091560,570129,0.02
266,2.27,1:36:56.007971,572969,0.02
267,2.49,1:37:25.145148,575840,0.02
268,2.77,1:37:46.868733,578045,0.02
269,3.12,1:38:03.518213,579699,0.02
270,3.42,1:38:22.768723,581625,0.02
271,3.72,1:38:39.890896,583321,0.02
272,4.02,1:39:01.157251,585368,0.02
273,4.38,1:39:20.505164,587292,0.02
274,4.68,1:39:39.036587,589140,0.02
275,4.96,1:39:57.792008,590985,0.02
276,5.22,1:40:23.827076,593584,0.02
277,5.5,1:40:41.576226,595314,0.02
278,5.79,1:41:00.487643,597131,0.02
279,6.1,1:41:19.611836,598990,0.02
280,6.24,1:41:47.408716,601730,0.02
281,6.61,1:42:05.223863,603523,0.02
282,6.86,1:42:24.671406,605441,0.02
283,7.22,1:42:44.769085,607429,0.02
284,7.52,1:43:03.414045,609256,0.02
285,7.78,1:43:23.597842,611292,0.02
286,8.07,1:43:40.664398,613047,0.02
287,8.28,1:44:01.959478,615159,0.02
288,8.47,1:44:21.128125,617021,0.02
289,8.74,1:44:39.509172,618778,0.02
290,9.06,1:44:59.487682,620728,0.02
291,9.29,1:45:19.731157,622717,0.02
292,9.5,1:45:41.869820,624885,0.02
293,9.69,1:45:59.348634,626616,0.02
294,9.99,1:46:16.181452,628253,0.02
295,10.16,1:46:39.072206,630470,0.02
296,10.25,1:47:05.392958,633045,0.02
297,10.52,1:47:22.279995,634682,0.02
298,10.78,1:47:44.445643,636859,0.02
299,11.03,1:48:01.783503,638593,0.02
300,11.26,1:48:20.137776,640456,0.02
301,11.48,1:48:44.043436,642821,0.02
302,11.63,1:49:05.493461,644999,0.02
303,11.96,1:49:23.653183,646767,0.02
304,12.06,1:49:42.420718,648633,0.02
305,12.27,1:50:02.821605,650650,0.02
306,12.6,1:50:18.965879,652287,0.02
307,12.65,1:50:49.658189,655268,0.02
308,12.81,1:51:09.518727,657179,0.02
309,13.06,1:51:30.273847,659156,0.02
310,13.29,1:51:50.492480,661197,0.02
311,13.45,1:52:09.641468,663063,0.02
312,13.7,1:52:28.761702,664936,0.02
313,13.92,1:52:45.809039,666628,0.02
314,14.19,1:53:02.803450,668329,0.02
315,14.45,1:53:20.704109,670026,0.02
316,14.66,1:53:42.159975,672146,0.02
317,14.74,1:54:04.157257,674361,0.02
318,14.9,1:54:25.382935,676498,0.02
319,15.05,1:54:43.820640,678391,0.02
320,15.17,1:55:03.289973,680301,0.02
321,15.21,1:55:25.540566,682441,0.02
322,15.35,1:55:46.540006,684444,0.02
323,15.6,1:56:04.761827,686229,0.02
324,15.61,1:56:26.868175,688376,0.02
325,15.72,1:56:46.123782,690290,0.02
326,15.87,1:57:03.691009,691988,0.02
327,15.89,1:57:25.158199,694114,0.02
328,15.93,1:57:49.757691,696522,0.02
329,15.99,1:58:12.193590,698732,0.02
330,15.97,1:58:33.845181,700838,0.02
331,16.11,1:58:51.107580,702570,0.02
332,16.19,1:59:09.300674,704354,0.02
333,16.24,1:59:27.825290,706168,0.02
334,16.32,1:59:47.817557,708129,0.02
335,16.33,2:00:08.344188,710134,0.02
336,16.35,2:00:26.214814,711894,0.02
337,16.43,2:00:43.220121,713531,0.02
338,16.54,2:01:02.049872,715395,0.02
339,16.6,2:01:21.804648,717346,0.02
340,16.64,2:01:42.699223,719427,0.02
341,16.66,2:01:59.038316,721064,0.02
342,16.71,2:02:16.746240,722804,0.02
343,16.69,2:02:36.852216,724763,0.02
344,16.68,2:02:56.898638,726757,0.02
345,16.64,2:03:16.707156,728669,0.02
346,16.66,2:03:40.564451,731009,0.02
347,16.75,2:03:57.018852,732646,0.02
348,16.79,2:04:13.093333,734283,0.02
349,16.86,2:04:31.852339,736160,0.02
350,16.87,2:04:50.735374,738114,0.02
351,16.95,2:05:11.002132,740094,0.02
352,16.95,2:05:34.569341,742324,0.02
353,17.02,2:05:51.529961,743959,0.02
354,17.04,2:06:10.442549,745784,0.02
355,16.99,2:06:35.458400,748194,0.02
356,17.0,2:06:54.015689,750132,0.02
357,17.08,2:07:10.457399,751769,0.02
358,17.16,2:07:27.795302,753406,0.02
359,17.14,2:07:47.386095,755406,0.02
360,17.18,2:08:06.002225,757226,0.02
361,17.26,2:08:25.430585,759135,0.02
362,17.23,2:08:44.078415,760968,0.02
363,17.29,2:09:01.380459,762700,0.02
364,17.3,2:09:17.847085,764337,0.02
365,17.35,2:09:40.606094,766564,0.02
366,17.47,2:10:01.175588,768558,0.02
367,17.53,2:10:21.452541,770529,0.02
368,17.54,2:10:43.963573,772747,0.02
369,17.5,2:11:04.808298,774751,0.02
370,17.48,2:11:25.303609,776768,0.02
371,17.46,2:11:44.436151,778611,0.02
372,17.4,2:12:08.382176,780956,0.02
373,17.4,2:12:26.719666,782741,0.02
374,17.4,2:12:46.158509,784725,0.02
375,17.4,2:13:06.653960,786744,0.02
376,17.49,2:13:24.801124,788553,0.02
377,17.44,2:13:45.205358,790565,0.02
378,17.46,2:14:01.178993,792202,0.02
379,17.46,2:14:19.889087,794063,0.02
380,17.63,2:14:37.892789,795873,0.02
381,17.57,2:15:02.456274,798338,0.02
382,17.55,2:15:22.277439,800289,0.02
383,17.57,2:15:39.200025,801926,0.02
384,17.57,2:15:57.382267,803710,0.02
385,17.55,2:16:16.831395,805600,0.02
386,17.55,2:16:37.666598,807603,0.02
387,17.54,2:16:59.446765,809752,0.02
388,17.54,2:17:18.267223,811607,0.02
389,17.53,2:17:35.425364,813280,0.02
390,17.55,2:17:54.416561,815063,0.02
391,17.57,2:18:12.051758,816887,0.02
392,17.62,2:18:28.216241,818524,0.02
393,17.61,2:18:47.409959,820370,0.02
394,17.6,2:19:05.825458,822208,0.02
395,17.64,2:19:23.952849,823979,0.02
396,17.72,2:19:42.938302,825844,0.02
397,17.67,2:20:03.638493,827940,0.02
398,17.74,2:20:20.879291,829577,0.02
399,17.75,2:20:37.449941,831214,0.02
400,17.75,2:20:59.242368,833322,0.02
401,17.75,2:21:20.973612,835516,0.02
402,17.75,2:21:42.524541,837604,0.02
403,17.76,2:22:00.018273,839337,0.02
404,17.79,2:22:18.127311,841094,0.02
405,17.83,2:22:35.106558,842783,0.02
406,17.83,2:22:52.370033,844436,0.02
407,17.96,2:23:14.017468,846599,0.02
408,17.98,2:23:30.928968,848236,0.02
409,17.96,2:23:49.952720,850108,0.02
410,17.98,2:24:07.106899,851845,0.02
411,17.98,2:24:25.597603,853694,0.02
412,18.0,2:24:43.943195,855489,0.02
413,18.01,2:25:01.264123,857157,0.02
414,18.02,2:25:18.770355,858885,0.02
415,18.02,2:25:35.801715,860532,0.02
416,18.05,2:25:53.353149,862267,0.02
417,18.12,2:26:09.842634,863904,0.02
418,18.09,2:26:33.864271,866228,0.02
419,17.97,2:27:02.822542,869105,0.02
420,17.99,2:27:20.657863,870819,0.02
421,18.01,2:27:41.279247,872850,0.02
422,18.04,2:27:57.906573,874488,0.02
423,18.04,2:28:15.289949,876193,0.02
424,18.08,2:28:31.501128,877834,0.02
425,18.09,2:28:49.377852,879650,0.02
426,18.08,2:29:06.738413,881344,0.02
427,18.17,2:29:23.494746,882981,0.02
428,18.26,2:29:42.906848,884850,0.02
429,18.35,2:29:59.922754,886487,0.02
430,18.39,2:30:19.426451,888402,0.02
431,18.39,2:30:36.258751,890095,0.02
432,18.36,2:30:56.490273,892128,0.02
433,18.37,2:31:14.821325,893950,0.02
434,18.31,2:31:39.598901,896338,0.02
435,18.37,2:31:56.259151,897975,0.02
436,18.36,2:32:13.991961,899701,0.02
437,18.29,2:32:37.111055,901977,0.02
438,18.31,2:32:54.654322,903745,0.02
439,18.37,2:33:11.773881,905379,0.02
440,18.4,2:33:29.199882,907113,0.02
441,18.39,2:33:46.365152,908819,0.02
442,18.37,2:34:05.205491,910686,0.02
443,18.38,2:34:25.695673,912718,0.02
444,18.43,2:34:43.310512,914432,0.02
445,18.45,2:35:01.306722,916224,0.02
446,18.48,2:35:18.836081,917961,0.02
447,18.47,2:35:38.801344,919958,0.02
448,18.44,2:35:59.116722,921955,0.02
449,18.45,2:36:17.261094,923780,0.02
450,18.49,2:36:34.127036,925419,0.02
451,18.48,2:36:54.790399,927462,0.02
452,18.55,2:37:11.253082,929099,0.02
453,18.53,2:37:30.786716,930987,0.02
454,18.55,2:37:48.199448,932702,0.02
455,18.59,2:38:08.078150,934718,0.02
456,18.55,2:38:29.256956,936814,0.02
457,18.52,2:38:50.397419,938875,0.02
458,18.52,2:39:07.281417,940512,0.02
459,18.51,2:39:29.619730,942697,0.02
460,18.48,2:39:50.716455,944729,0.02
461,18.45,2:40:12.813956,946915,0.02
462,18.45,2:40:34.855427,949069,0.02
463,18.44,2:40:54.321535,951006,0.02
464,18.34,2:41:20.838308,953624,0.02
465,18.35,2:41:40.453485,955536,0.02
466,18.37,2:41:56.812505,957174,0.02
467,18.35,2:42:21.141402,959579,0.02
468,18.4,2:42:38.665611,961298,0.02
469,18.42,2:42:56.532123,963085,0.02
470,18.46,2:43:14.721803,964832,0.02
471,18.4,2:43:38.256655,967150,0.02
472,18.49,2:43:54.832772,968789,0.02
473,18.5,2:44:12.577460,970521,0.02
474,18.51,2:44:30.118128,972272,0.02
475,18.54,2:44:47.748895,974020,0.02
476,18.55,2:45:04.725617,975658,0.02
477,18.61,2:45:20.685899,977295,0.02
478,18.61,2:45:37.284421,978932,0.02
479,18.6,2:45:55.358005,980781,0.02
480,18.62,2:46:11.793898,982418,0.02
481,18.7,2:46:28.471668,984054,0.02
482,18.71,2:46:47.995076,985988,0.02
483,18.71,2:47:05.372315,987626,0.02
484,18.7,2:47:25.096191,989596,0.02
485,18.71,2:47:43.144599,991379,0.02
486,18.73,2:47:59.700335,993017,0.02
487,18.8,2:48:16.658085,994655,0.02
488,18.81,2:48:34.990370,996391,0.02
489,18.82,2:48:51.665874,998030,0.02
490,18.84,2:49:08.508832,999667,0.02
491,18.82,2:49:28.740740,1001696,0.02
492,18.75,2:49:50.264026,1003837,0.02
493,18.74,2:50:09.204604,1005698,0.02
494,18.65,2:50:33.493979,1008090,0.02
495,18.59,2:50:57.689957,1010478,0.02
496,18.56,2:51:17.962629,1012500,0.02
497,18.61,2:51:35.249545,1014136,0.02
498,18.6,2:51:52.072517,1015833,0.02
499,18.55,2:52:12.207140,1017823,0.02
500,18.45,2:52:38.191286,1020344,0.02
501,18.49,2:52:56.414669,1022096,0.02
502,18.56,2:53:13.869996,1023796,0.02
503,18.57,2:53:30.494257,1025450,0.02
504,18.56,2:53:49.006581,1027211,0.02
505,18.56,2:54:07.317331,1028993,0.02
506,18.56,2:54:23.489946,1030630,0.02
507,18.59,2:54:42.738891,1032543,0.02
508,18.58,2:55:00.002685,1034274,0.02
509,18.59,2:55:18.288853,1036115,0.02
510,18.58,2:55:37.486564,1038001,0.02
511,18.61,2:55:54.427647,1039636,0.02
512,18.63,2:56:10.668640,1041273,0.02
513,18.62,2:56:27.874376,1042940,0.02
514,18.58,2:56:47.414665,1044916,0.02
515,18.58,2:57:03.270656,1046550,0.02
516,18.58,2:57:20.670253,1048349,0.02
517,18.58,2:57:36.463861,1049982,0.02
518,18.59,2:57:54.895935,1051862,0.02
519,18.73,2:58:11.699392,1053494,0.02
520,18.72,2:58:29.091076,1055241,0.02
521,18.72,2:58:49.715288,1057237,0.02
522,18.72,2:59:06.164851,1058871,0.02
523,18.73,2:59:23.093800,1060504,0.02
524,18.63,2:59:46.557201,1062813,0.02
525,18.65,3:00:03.402357,1064510,0.02
