iteration,episode,score,step
6175,17112,9.5,4940000
6200,17177,8.92,4960000
6225,17241,9.52,4980000
6250,17304,10.23,5000000
6275,17366,9.98,5020000
6300,17429,9.44,5040000
6325,17491,9.48,5060000
6350,17554,9.61,5080000
6375,17616,9.39,5100000
6400,17676,9.58,5120000
6425,17739,9.87,5140000
6450,17805,9.46,5160000
6475,17872,9.54,5180000
6500,17938,9.53,5200000
6525,18003,9.86,5220000
6550,18063,9.61,5240000
6575,18130,9.4,5260000
6600,18190,9.48,5280000
6625,18250,10.23,5300000
6650,18314,10.09,5320000
6675,18374,9.15,5340000
6700,18437,8.95,5360000
6725,18503,9.27,5380000
6750,18570,9.09,5400000
6775,18638,8.82,5420000
6800,18707,8.46,5440000
6825,18773,8.97,5460000
6850,18837,9.03,5480000
6875,18902,9.45,5500000
6900,18971,8.43,5520000
6925,19032,9.06,5540000
6950,19095,9.28,5560000
6975,19160,9.31,5580000
7000,19220,9.38,5600000
7025,19283,9.88,5620000
7050,19343,9.8,5640000
7075,19406,9.98,5660000
7100,19465,10.19,5680000
7125,19528,10.12,5700000
7150,19593,8.99,5720000
7175,19652,9.81,5740000
7200,19711,9.31,5760000
7225,19771,9.21,5780000
7250,19829,9.6,5800000
7275,19892,9.68,5820000
7300,19957,9.62,5840000
7325,20019,9.96,5860000
7350,20084,9.42,5880000
7375,20142,10.03,5900000
7400,20200,10.76,5920000
7425,20259,9.68,5940000
7450,20315,10.37,5960000
7475,20371,11.19,5980000
7500,20432,10.88,6000000
7525,20498,9.6,6020000
7550,20559,9.61,6040000
7575,20621,8.96,6060000
7600,20680,9.76,6080000
7625,20741,10.21,6100000
7650,20798,10.67,6120000
7675,20855,10.63,6140000
7700,20910,10.46,6160000
7725,20971,10.59,6180000
7750,21031,10.43,6200000
7775,21091,10.69,6220000
7800,21149,10.11,6240000
7825,21206,10.07,6260000
7850,21269,10.23,6280000
7875,21331,9.58,6300000
7900,21394,9.25,6320000
7925,21456,9.51,6340000
7950,21518,9.68,6360000
7975,21580,8.99,6380000
8000,21644,9.65,6400000
8025,21702,10.41,6420000
8050,21764,10.3,6440000
8075,21823,10.12,6460000
8100,21880,10.49,6480000
8125,21936,10.58,6500000
8150,21996,10.18,6520000
8175,22050,10.53,6540000
8200,22108,11.18,6560000
8225,22161,11.44,6580000
8250,22210,12.0,6600000
8275,22254,12.91,6620000
8300,22308,12.87,6640000
8325,22368,10.3,6660000
8350,22431,9.68,6680000
8375,22494,9.16,6700000
8400,22559,8.67,6720000
8425,22621,9.5,6740000
8450,22679,10.14,6760000
8475,22736,10.76,6780000
8500,22794,10.38,6800000
8525,22852,10.27,6820000
8550,22906,11.14,6840000
8575,22965,10.72,6860000
8600,23015,11.74,6880000
8625,23064,14.22,6900000
8650,23110,15.86,6920000
8675,23181,11.59,6940000
8700,23249,8.64,6960000
8725,23312,9.85,6980000
8750,23380,9.15,7000000
8775,23432,10.43,7020000
8800,23476,14.52,7040000
8825,23519,16.81,7060000
8850,23561,17.72,7080000
8875,23601,20.27,7100000
8900,23651,18.62,7120000
8925,23695,17.14,7140000
8950,23738,22.11,7160000
8975,23781,24.58,7180000
9000,23829,21.17,7200000
9025,23870,19.59,7220000
9050,23912,24.22,7240000
9075,23955,26.46,7260000
9100,23997,26.61,7280000
9125,24041,23.67,7300000
9150,24085,23.74,7320000
9175,24124,27.52,7340000
9200,24166,28.33,7360000
9225,24210,27.94,7380000
9250,24254,28.13,7400000
9275,24294,28.36,7420000
9300,24336,30.2,7440000
9325,24377,30.87,7460000
9350,24419,30.73,7480000
9375,24461,31.21,7500000
9400,24502,31.54,7520000
9425,24543,31.1,7540000
9450,24584,31.13,7560000
9475,24625,30.98,7580000
9500,24666,33.04,7600000
9525,24705,34.43,7620000
9550,24746,33.87,7640000
9575,24786,34.21,7660000
9600,24827,34.0,7680000
9625,24869,33.8,7700000
9650,24910,34.34,7720000
9675,24951,35.39,7740000
9700,24993,36.33,7760000
9725,25034,35.84,7780000
9750,25073,37.28,7800000
9775,25113,38.45,7820000
9800,25153,39.49,7840000
9825,25193,40.2,7860000
9850,25233,41.04,7880000
9875,25273,39.67,7900000
9900,25313,38.29,7920000
9925,25355,38.62,7940000
9950,25396,39.5,7960000
9975,25437,39.71,7980000
10000,25478,39.74,8000000
10025,25518,39.81,8020000
10050,25560,39.13,8040000
10075,25600,40.43,8060000
10100,25640,41.22,8080000
10125,25679,41.86,8100000
10150,25718,41.18,8120000
10175,25758,41.01,8140000
10200,25800,40.44,8160000
10225,25841,40.37,8180000
10250,25881,40.35,8200000
10275,25921,41.9,8220000
10300,25961,42.19,8240000
10325,26001,42.93,8260000
10350,26041,42.83,8280000
10375,26081,42.74,8300000
10400,26120,43.52,8320000
10425,26158,43.26,8340000
10450,26199,43.05,8360000
10475,26238,42.79,8380000
10500,26277,43.42,8400000
10525,26317,42.94,8420000
10550,26357,42.62,8440000
10575,26397,42.39,8460000
10600,26438,42.84,8480000
10625,26478,42.71,8500000
10650,26517,42.51,8520000
10675,26557,42.06,8540000
10700,26598,42.72,8560000
10725,26638,42.92,8580000
10750,26679,42.15,8600000
10775,26719,42.06,8620000
10800,26760,39.94,8640000
10825,26800,39.55,8660000
10850,26842,40.37,8680000
10875,26882,39.96,8700000
10900,26924,38.87,8720000
10925,26967,40.77,8740000
10950,27007,41.94,8760000
10975,27046,43.03,8780000
11000,27086,42.09,8800000
11025,27127,41.76,8820000
11050,27169,41.69,8840000
11075,27208,41.42,8860000
11100,27249,41.75,8880000
11125,27290,41.55,8900000
11150,27331,40.98,8920000
11175,27371,40.85,8940000
11200,27411,42.33,8960000
11225,27452,42.63,8980000
11250,27492,41.69,9000000
11275,27533,41.54,9020000
11300,27574,40.73,9040000
11325,27614,41.1,9060000
11350,27654,41.95,9080000
11375,27693,42.71,9100000
11400,27732,43.03,9120000
11425,27774,42.43,9140000
11450,27814,41.77,9160000
11475,27857,40.77,9180000
11500,27897,41.24,9200000
11525,27937,41.51,9220000
11550,27976,42.78,9240000
11575,28016,42.32,9260000
11600,28055,42.75,9280000
11625,28095,43.34,9300000
11650,28134,43.35,9320000
11675,28175,42.83,9340000
11700,28214,42.3,9360000
11725,28255,41.92,9380000
11750,28295,42.46,9400000
11775,28335,41.96,9420000
11800,28376,40.91,9440000
11825,28416,42.1,9460000
11850,28458,42.25,9480000
11875,28498,41.98,9500000
11900,28538,41.95,9520000
11925,28578,42.47,9540000
11950,28618,42.53,9560000
11975,28658,42.9,9580000
12000,28698,43.12,9600000
12025,28738,43.79,9620000
12050,28778,43.93,9640000
12075,28818,43.55,9660000
12100,28858,43.21,9680000
12125,28896,43.2,9700000
12150,28936,43.62,9720000
12175,28975,43.43,9740000
12200,29016,43.68,9760000
12225,29056,43.08,9780000
12250,29096,43.24,9800000
12275,29136,42.74,9820000
12300,29175,42.43,9840000
12325,29216,41.69,9860000
12350,29256,42.18,9880000
12375,29296,42.98,9900000
12400,29336,43.06,9920000
12425,29375,43.2,9940000
12450,29416,43.38,9960000
12475,29457,41.59,9980000
12500,29497,41.62,10000000
12525,29537,39.88,10020000
12550,29575,41.5,10040000
12575,29615,42.37,10060000
12600,29655,42.8,10080000
12625,29695,43.38,10100000
12650,29736,43.91,10120000
12675,29776,44.15,10140000
12700,29815,43.9,10160000
12725,29855,43.53,10180000
12750,29895,42.85,10200000
12775,29936,42.5,10220000
12800,29976,42.58,10240000
12825,30016,42.9,10260000
12850,30055,43.98,10280000
12875,30095,44.27,10300000
12900,30135,44.42,10320000
12925,30175,44.32,10340000
12950,30215,44.44,10360000
12975,30255,43.99,10380000
13000,30294,43.48,10400000
13025,30335,43.32,10420000
13050,30374,44.07,10440000
13075,30414,44.23,10460000
13100,30455,43.85,10480000
13125,30494,43.54,10500000
13150,30532,42.55,10520000
13175,30572,43.32,10540000
13200,30612,43.31,10560000
13225,30653,43.39,10580000
13250,30693,43.59,10600000
13275,30732,43.86,10620000
13300,30772,43.92,10640000
13325,30812,43.41,10660000
13350,30851,43.52,10680000
13375,30891,43.85,10700000
13400,30931,44.05,10720000
13425,30971,44.43,10740000
13450,31009,44.39,10760000
13475,31049,44.67,10780000
13500,31089,44.54,10800000
13525,31129,44.62,10820000
13550,31169,44.35,10840000
13575,31209,44.17,10860000
13600,31249,44.09,10880000
13625,31288,44.17,10900000
13650,31329,43.85,10920000
13675,31368,43.4,10940000
13700,31408,43.48,10960000
13725,31447,43.97,10980000
13750,31487,44.33,11000000
13775,31527,44.42,11020000
13800,31566,44.36,11040000
13825,31606,43.86,11060000
13850,31646,43.54,11080000
13875,31684,42.83,11100000
13900,31724,43.02,11120000
13925,31764,43.62,11140000
13950,31804,43.99,11160000
13975,31844,43.82,11180000
14000,31884,43.88,11200000
14025,31924,44.18,11220000
14050,31963,44.53,11240000
14075,32002,44.76,11260000
14100,32041,44.7,11280000
14125,32081,44.67,11300000
14150,32120,44.72,11320000
14175,32160,43.6,11340000
14200,32199,43.55,11360000
14225,32240,43.74,11380000
14250,32279,44.15,11400000
14275,32319,43.92,11420000
14300,32358,43.98,11440000
14325,32398,44.0,11460000
14350,32438,44.53,11480000
14375,32478,44.44,11500000
14400,32517,44.7,11520000
14425,32558,44.38,11540000
14450,32598,44.07,11560000
14475,32638,43.92,11580000
14500,32677,44.12,11600000
14525,32718,43.94,11620000
14550,32757,43.62,11640000
14575,32797,42.85,11660000
14600,32837,41.84,11680000
14625,32877,42.26,11700000
14650,32916,42.61,11720000
14675,32957,43.16,11740000
14700,32996,43.91,11760000
14725,33035,44.33,11780000
14750,33075,43.89,11800000
14775,33115,43.2,11820000
14800,33156,42.78,11840000
14825,33197,42.98,11860000
14850,33238,43.56,11880000
14875,33277,43.8,11900000
14900,33316,44.28,11920000
14925,33356,43.06,11940000
14950,33396,43.28,11960000
14975,33435,43.92,11980000
15000,33475,44.59,12000000
15025,33515,43.97,12020000
15050,33555,43.74,12040000
15075,33596,43.31,12060000
15100,33636,43.89,12080000
15125,33676,44.35,12100000
15150,33716,44.38,12120000
15175,33756,44.27,12140000
15200,33796,44.44,12160000
15225,33835,44.73,12180000
15250,33875,44.41,12200000
15275,33916,43.31,12220000
15300,33957,43.12,12240000
15325,33996,43.49,12260000
15350,34037,43.71,12280000
15375,34076,43.81,12300000
15400,34115,43.82,12320000
15425,34155,44.38,12340000
15450,34195,44.08,12360000
15475,34236,43.39,12380000
15500,34276,43.34,12400000
15525,34316,44.09,12420000
15550,34356,44.6,12440000
15575,34396,44.55,12460000
15600,34436,44.27,12480000
15625,34476,44.35,12500000
15650,34516,44.23,12520000
15675,34556,44.01,12540000
15700,34596,44.23,12560000
15725,34636,44.34,12580000
15750,34676,44.46,12600000
15775,34716,44.52,12620000
15800,34756,43.95,12640000
15825,34795,43.48,12660000
15850,34835,43.52,12680000
15875,34875,44.08,12700000
15900,34914,44.24,12720000
15925,34954,44.14,12740000
15950,34994,44.07,12760000
15975,35034,43.76,12780000
16000,35074,44.05,12800000
16025,35114,44.05,12820000
16050,35154,43.89,12840000
16075,35193,43.61,12860000
16100,35234,43.31,12880000
16125,35274,44.22,12900000
16150,35314,43.69,12920000
16175,35354,43.88,12940000
16200,35394,43.34,12960000
16225,35434,43.72,12980000
16250,35474,43.78,13000000
16275,35514,44.49,13020000
16300,35554,44.4,13040000
16325,35594,43.85,13060000
16350,35634,43.78,13080000
16375,35674,44.16,13100000
16400,35715,44.42,13120000
16425,35753,44.41,13140000
16450,35793,44.11,13160000
16475,35833,43.53,13180000
16500,35873,43.79,13200000
16525,35913,44.01,13220000
16550,35953,44.13,13240000
16575,35992,43.96,13260000
16600,36033,44.1,13280000
16625,36073,44.07,13300000
16650,36113,44.28,13320000
16675,36153,44.54,13340000
16700,36193,44.62,13360000
16725,36232,44.66,13380000
16750,36272,44.19,13400000
16775,36312,43.99,13420000
16800,36352,44.5,13440000
16825,36392,44.25,13460000
16850,36432,44.07,13480000
16875,36472,44.01,13500000
16900,36512,43.9,13520000
16925,36552,43.81,13540000
16950,36592,44.31,13560000
16975,36632,44.62,13580000
17000,36672,44.68,13600000
17025,36712,43.92,13620000
17050,36752,43.86,13640000
17075,36792,43.88,13660000
17100,36832,44.23,13680000
17125,36872,44.61,13700000
17150,36912,44.53,13720000
17175,36952,44.24,13740000
17200,36991,44.12,13760000
17225,37031,44.36,13780000
17250,37071,44.13,13800000
17275,37112,43.77,13820000
17300,37152,43.86,13840000
17325,37191,43.78,13860000
17350,37231,43.33,13880000
17375,37270,42.86,13900000
17400,37310,43.16,13920000
17425,37350,44.1,13940000
17450,37389,44.23,13960000
17475,37430,44.35,13980000
17500,37470,44.69,14000000
17525,37509,44.75,14020000
17550,37549,44.64,14040000
17575,37589,44.73,14060000
17600,37629,44.75,14080000
17625,37670,43.09,14100000
17650,37710,42.72,14120000
17675,37750,43.39,14140000
17700,37790,43.66,14160000
17725,37830,43.39,14180000
17750,37870,43.0,14200000
17775,37910,42.95,14220000
17800,37950,43.29,14240000
17825,37990,43.88,14260000
17850,38030,44.63,14280000
17875,38070,44.46,14300000
17900,38112,43.81,14320000
17925,38152,43.77,14340000
17950,38190,43.68,14360000
17975,38231,43.79,14380000
18000,38271,43.76,14400000
18025,38311,43.94,14420000
18050,38352,44.46,14440000
18075,38392,44.61,14460000
18100,38432,44.7,14480000
18125,38471,44.63,14500000
18150,38510,44.67,14520000
18175,38551,44.68,14540000
18200,38590,44.79,14560000
18225,38630,44.69,14580000
18250,38670,44.53,14600000
18275,38710,44.56,14620000
18300,38750,44.66,14640000
18325,38790,44.38,14660000
18350,38830,44.27,14680000
18375,38870,44.1,14700000
18400,38910,44.14,14720000
18425,38950,43.99,14740000
18450,38990,44.02,14760000
18475,39030,44.43,14780000
18500,39070,44.29,14800000
18525,39110,43.09,14820000
18550,39150,42.36,14840000
18575,39190,42.0,14860000
18600,39231,42.56,14880000
18625,39271,42.64,14900000
18650,39313,43.33,14920000
18675,39353,43.92,14940000
18700,39393,44.16,14960000
18725,39433,44.35,14980000
18750,39473,43.73,15000000
18775,39512,43.74,15020000
18800,39552,44.27,15040000
18825,39590,44.26,15060000
18850,39630,44.31,15080000
18875,39670,44.22,15100000
18900,39711,44.24,15120000
18925,39751,43.91,15140000
18950,39792,43.46,15160000
18975,39831,43.65,15180000
19000,39873,43.7,15200000
19025,39911,44.22,15220000
19050,39951,44.44,15240000
19075,39994,43.95,15260000
19100,40033,44.18,15280000
19125,40074,44.08,15300000
19150,40114,43.38,15320000
19175,40154,43.04,15340000
19200,40194,42.89,15360000
19225,40234,43.78,15380000
19250,40274,43.29,15400000
19275,40313,44.08,15420000
19300,40352,43.84,15440000
19325,40392,43.06,15460000
19350,40432,43.46,15480000
19375,40473,43.53,15500000
19400,40513,44.2,15520000
19425,40553,44.36,15540000
19450,40593,44.65,15560000
19475,40632,44.16,15580000
19500,40672,44.12,15600000
19525,40712,44.0,15620000
19550,40752,44.14,15640000
19575,40792,44.2,15660000
19600,40832,44.66,15680000
19625,40872,44.68,15700000
19650,40912,44.65,15720000
19675,40952,44.27,15740000
19700,40992,44.31,15760000
19725,41032,44.2,15780000
19750,41072,44.54,15800000
19775,41111,44.39,15820000
19800,41151,43.9,15840000
19825,41190,43.74,15860000
19850,41230,44.46,15880000
19875,41270,44.85,15900000
19900,41310,44.69,15920000
19925,41351,44.33,15940000
19950,41391,44.31,15960000
19975,41431,44.8,15980000
20000,41471,44.64,16000000
20025,41511,44.79,16020000
20050,41550,44.67,16040000
20075,41590,44.38,16060000
20100,41630,44.08,16080000
20125,41670,44.44,16100000
20150,41710,44.56,16120000
20175,41750,44.74,16140000
20200,41790,44.8,16160000
20225,41830,44.66,16180000
20250,41870,44.34,16200000
20275,41911,44.25,16220000
20300,41950,44.33,16240000
20325,41989,44.25,16260000
20350,42029,44.61,16280000
20375,42068,44.84,16300000
20400,42108,44.87,16320000
20425,42147,44.72,16340000
20450,42187,44.09,16360000
20475,42227,44.25,16380000
20500,42267,43.72,16400000
20525,42307,43.66,16420000
20550,42347,43.83,16440000
20575,42388,43.22,16460000
20600,42428,43.03,16480000
20625,42468,42.25,16500000
20650,42508,42.66,16520000
20675,42548,42.87,16540000
20700,42588,43.46,16560000
20725,42628,43.87,16580000
20750,42668,44.14,16600000
20775,42708,44.1,16620000
20800,42748,43.63,16640000
20825,42788,44.12,16660000
20850,42828,44.5,16680000
20875,42868,44.51,16700000
20900,42908,44.33,16720000
20925,42947,44.22,16740000
20950,42987,44.28,16760000
20975,43027,44.18,16780000
21000,43067,44.48,16800000
21025,43107,44.54,16820000
21050,43148,44.41,16840000
21075,43188,44.18,16860000
21100,43228,44.06,16880000
21125,43269,44.03,16900000
21150,43309,44.01,16920000
21175,43349,43.95,16940000
21200,43388,44.34,16960000
21225,43428,44.64,16980000
21250,43468,44.96,17000000
21275,43507,44.87,17020000
21300,43547,44.63,17040000
21325,43587,44.74,17060000
21350,43626,44.32,17080000
21375,43666,44.32,17100000
21400,43707,44.23,17120000
21425,43747,44.44,17140000
21450,43787,44.34,17160000
21475,43827,44.26,17180000
21500,43867,44.5,17200000
21525,43907,44.79,17220000
21550,43947,44.77,17240000
21575,43987,44.65,17260000
21600,44027,44.59,17280000
21625,44067,44.71,17300000
21650,44106,44.68,17320000
21675,44146,44.69,17340000
21700,44187,44.24,17360000
21725,44227,43.58,17380000
21750,44267,43.89,17400000
21775,44307,44.7,17420000
21800,44345,44.55,17440000
21825,44385,44.42,17460000
21850,44426,43.72,17480000
21875,44466,43.89,17500000
21900,44506,44.39,17520000
21925,44545,44.39,17540000
21950,44585,44.32,17560000
21975,44625,44.69,17580000
22000,44666,44.46,17600000
22025,44705,44.31,17620000
22050,44744,44.48,17640000
22075,44784,44.57,17660000
22100,44824,44.56,17680000
22125,44864,44.63,17700000
22150,44904,44.58,17720000
22175,44944,44.5,17740000
22200,44985,43.72,17760000
22225,45025,43.7,17780000
22250,45065,43.3,17800000
22275,45105,44.18,17820000
22300,45145,43.95,17840000
22325,45184,44.11,17860000
22350,45224,44.4,17880000
22375,45265,44.32,17900000
22400,45305,44.07,17920000
22425,45345,44.27,17940000
22450,45384,44.08,17960000
22475,45423,44.35,17980000
22500,45463,44.84,18000000
22525,45503,44.51,18020000
22550,45543,44.62,18040000
22575,45583,44.78,18060000
22600,45623,44.52,18080000
22625,45663,44.45,18100000
22650,45702,44.8,18120000
22675,45742,44.83,18140000
22700,45783,44.31,18160000
22725,45822,44.25,18180000
22750,45862,44.45,18200000
22775,45901,44.9,18220000
22800,45941,44.96,18240000
22825,45981,44.68,18260000
22850,46021,43.82,18280000
22875,46061,43.58,18300000
22900,46101,43.52,18320000
22925,46141,44.06,18340000
22950,46181,44.03,18360000
22975,46221,44.45,18380000
23000,46261,44.05,18400000
23025,46301,43.42,18420000
23050,46341,43.68,18440000
23075,46381,44.38,18460000
23100,46421,44.35,18480000
23125,46461,44.66,18500000
23150,46501,44.18,18520000
23175,46541,44.51,18540000
23200,46581,44.59,18560000
23225,46621,44.71,18580000
23250,46661,44.54,18600000
23275,46701,44.71,18620000
23300,46741,44.57,18640000
23325,46781,44.73,18660000
23350,46821,44.83,18680000
23375,46860,44.75,18700000
23400,46900,44.58,18720000
23425,46940,42.97,18740000
23450,46981,42.3,18760000
23475,47021,43.11,18780000
23500,47061,44.14,18800000
23525,47101,44.65,18820000
23550,47141,44.62,18840000
23575,47181,44.47,18860000
23600,47221,44.56,18880000
23625,47260,44.75,18900000
23650,47300,44.64,18920000
23675,47340,44.55,18940000
23700,47380,44.28,18960000
23725,47420,44.49,18980000
23750,47460,44.23,19000000
23775,47500,44.6,19020000
23800,47540,44.59,19040000
23825,47580,44.88,19060000
23850,47620,44.81,19080000
23875,47659,44.58,19100000
23900,47699,44.57,19120000
23925,47739,44.82,19140000
23950,47779,44.65,19160000
23975,47818,44.57,19180000
24000,47858,44.37,19200000
24025,47899,44.52,19220000
24050,47939,44.69,19240000
24075,47979,44.88,19260000
24100,48019,44.32,19280000
24125,48058,44.23,19300000
24150,48098,44.32,19320000
24175,48138,44.83,19340000
24200,48177,44.83,19360000
24225,48217,44.97,19380000
24250,48257,44.2,19400000
24275,48297,44.21,19420000
24300,48337,44.8,19440000
24325,48377,44.79,19460000
24350,48417,44.6,19480000
24375,48455,44.66,19500000
24400,48495,44.66,19520000
24425,48536,44.46,19540000
24450,48575,44.44,19560000
24475,48615,44.68,19580000
24500,48655,44.7,19600000
24525,48695,44.62,19620000
24550,48735,44.59,19640000
24575,48775,44.48,19660000
24600,48815,44.59,19680000
24625,48855,44.35,19700000
24650,48895,44.35,19720000
24675,48935,44.21,19740000
24700,48975,44.36,19760000
24725,49015,44.26,19780000
24750,49055,44.4,19800000
24775,49095,43.93,19820000
24800,49135,44.02,19840000
24825,49175,44.19,19860000
24850,49215,44.61,19880000
24875,49255,44.67,19900000
24900,49296,44.68,19920000
24925,49335,44.36,19940000
24950,49375,43.94,19960000
24975,49415,44.28,19980000
25000,49456,43.85,20000000
25025,49496,43.78,20020000
25050,49536,44.67,20040000
25075,49576,44.98,20060000
25100,49616,44.03,20080000
25125,49655,43.89,20100000
