iteration,episode,score,step
25,66,1.0303030303030303,12800
50,129,1.6,25600
75,182,3.11,38400
100,240,3.37,51200
125,287,3.6,64000
150,341,4.2,76800
175,387,4.58,89600
200,435,5.14,102400
225,483,5.49,115200
250,530,6.13,128000
275,576,6.28,140800
300,625,6.58,153600
325,670,7.2,166400
350,713,8.06,179200
375,754,8.76,192000
400,805,7.93,204800
425,858,6.03,217600
450,907,5.72,230400
475,959,6.21,243200
500,1006,7.25,256000
525,1056,7.93,268800
550,1104,7.29,281600
575,1153,7.1,294400
600,1203,6.88,307200
625,1251,6.91,320000
650,1299,7.33,332800
675,1349,7.41,345600
700,1399,7.11,358400
725,1448,6.9,371200
750,1495,6.69,384000
775,1543,6.85,396800
800,1594,7.24,409600
825,1641,7.26,422400
850,1691,7.35,435200
875,1741,7.66,448000
900,1789,8.15,460800
925,1838,8.1,473600
950,1885,7.56,486400
975,1934,7.32,499200
1000,1983,7.58,512000
1025,2034,6.98,524800
1050,2082,6.78,537600
1075,2130,7.61,550400
1100,2178,7.75,563200
1125,2228,7.78,576000
1150,2274,8.03,588800
1175,2322,8.08,601600
1200,2368,8.2,614400
1225,2413,8.11,627200
1250,2461,7.72,640000
1275,2511,7.22,652800
1300,2556,7.52,665600
1325,2599,7.9,678400
1350,2648,7.44,691200
1375,2694,6.86,704000
1400,2737,6.87,716800
1425,2783,7.52,729600
1450,2831,7.72,742400
1475,2878,7.69,755200
1500,2926,7.66,768000
1525,2972,7.62,780800
1550,3020,6.84,793600
1575,3063,7.06,806400
1600,3105,7.56,819200
1625,3148,8.48,832000
1650,3197,8.66,844800
1675,3243,7.57,857600
1700,3290,7.31,870400
1725,3332,7.63,883200
1750,3374,8.18,896000
1775,3421,8.34,908800
1800,3466,8.43,921600
1825,3509,8.51,934400
1850,3554,8.26,947200
1875,3602,8.21,960000
1900,3648,8.56,972800
1925,3698,8.3,985600
1950,3746,7.68,998400
1975,3791,7.52,1011200
2000,3838,7.77,1024000
2025,3882,7.91,1036800
2050,3927,8.18,1049600
2075,3975,7.96,1062400
2100,4017,7.79,1075200
2125,4064,8.01,1088000
2150,4108,8.06,1100800
2175,4152,8.2,1113600
2200,4200,8.18,1126400
2225,4243,8.36,1139200
2250,4288,8.41,1152000
2275,4331,7.99,1164800
2300,4375,8.24,1177600
2325,4420,8.82,1190400
2350,4468,8.69,1203200
2375,4512,7.95,1216000
2400,4560,7.88,1228800
2425,4608,8.4,1241600
2450,4653,8.03,1254400
2475,4695,8.11,1267200
2500,4741,7.93,1280000
2525,4785,8.23,1292800
2550,4828,8.37,1305600
2575,4874,8.55,1318400
2600,4919,8.19,1331200
2625,4963,8.37,1344000
2650,5007,8.47,1356800
2675,5051,8.34,1369600
2700,5096,8.27,1382400
2725,5142,8.57,1395200
2750,5189,8.25,1408000
2775,5234,8.62,1420800
2800,5279,8.66,1433600
2825,5324,8.5,1446400
2850,5366,8.92,1459200
2875,5407,9.13,1472000
2900,5447,9.24,1484800
2925,5494,9.18,1497600
2950,5536,8.76,1510400
2975,5582,8.55,1523200
3000,5628,8.69,1536000
3025,5677,8.17,1548800
3050,5722,8.04,1561600
3075,5766,7.88,1574400
3100,5813,7.62,1587200
3125,5858,8.32,1600000
3150,5904,8.86,1612800
3175,5953,8.48,1625600
3200,6002,8.31,1638400
3225,6046,8.56,1651200
3250,6095,8.39,1664000
3275,6141,8.08,1676800
3300,6186,8.11,1689600
3325,6232,7.96,1702400
3350,6277,8.04,1715200
3375,6322,8.16,1728000
3400,6369,8.06,1740800
3425,6414,8.54,1753600
3450,6459,8.44,1766400
3475,6507,8.21,1779200
3500,6553,8.16,1792000
3525,6596,8.12,1804800
3550,6640,8.37,1817600
3575,6682,8.5,1830400
3600,6728,8.48,1843200
3625,6772,8.32,1856000
3650,6819,8.19,1868800
3675,6863,8.36,1881600
3700,6910,8.5,1894400
3725,6955,8.46,1907200
3750,7001,8.1,1920000
3775,7044,7.69,1932800
3800,7088,8.04,1945600
3825,7134,8.19,1958400
3850,7176,8.7,1971200
3875,7217,9.01,1984000
3900,7260,9.22,1996800
3925,7306,9.01,2009600
3950,7351,8.54,2022400
3975,7393,8.69,2035200
4000,7439,8.77,2048000
4025,7484,8.95,2060800
4050,7530,8.78,2073600
4075,7573,8.57,2086400
4100,7618,8.28,2099200
4125,7661,8.84,2112000
4150,7708,8.78,2124800
4175,7754,8.39,2137600
4200,7801,8.37,2150400
4225,7841,8.54,2163200
4250,7887,8.81,2176000
4275,7931,8.91,2188800
4300,7971,8.99,2201600
4325,8015,9.09,2214400
4350,8059,9.33,2227200
4375,8100,9.14,2240000
4400,8143,8.97,2252800
4425,8186,8.9,2265600
4450,8231,9.11,2278400
4475,8275,8.71,2291200
4500,8319,8.51,2304000
4525,8363,8.23,2316800
4550,8406,8.78,2329600
4575,8448,8.97,2342400
4600,8492,8.89,2355200
4625,8536,8.98,2368000
4650,8579,8.95,2380800
4675,8619,8.99,2393600
4700,8660,9.42,2406400
4725,8701,10.18,2419200
4750,8737,10.54,2432000
4775,8778,10.58,2444800
4800,8814,10.21,2457600
