iteration,episode,score,step
5950,10505,8.33,3046400
5975,10543,8.74,3059200
6000,10583,9.06,3072000
6025,10621,9.59,3084800
6050,10657,9.58,3097600
6075,10697,9.64,3110400
6100,10735,9.6,3123200
6125,10769,9.8,3136000
6150,10807,10.39,3148800
6175,10844,9.89,3161600
6200,10879,9.96,3174400
6225,10916,10.35,3187200
6250,10951,10.77,3200000
6275,10984,10.6,3212800
6300,11022,10.88,3225600
6325,11062,10.65,3238400
6350,11096,10.88,3251200
6375,11130,10.75,3264000
6400,11168,10.93,3276800
6425,11199,10.54,3289600
6450,11233,11.53,3302400
6475,11264,11.84,3315200
6500,11303,11.4,3328000
6525,11340,9.87,3340800
6550,11376,9.59,3353600
6575,11414,10.14,3366400
6600,11451,10.31,3379200
6625,11483,10.84,3392000
6650,11519,11.26,3404800
6675,11552,11.75,3417600
6700,11591,11.9,3430400
6725,11621,12.39,3443200
6750,11653,12.59,3456000
6775,11685,12.94,3468800
6800,11718,12.81,3481600
6825,11749,14.24,3494400
6850,11775,15.17,3507200
6875,11801,15.68,3520000
6900,11831,16.63,3532800
6925,11864,16.11,3545600
6950,11907,12.77,3558400
6975,11948,9.39,3571200
7000,11990,9.34,3584000
7025,12031,9.48,3596800
7050,12067,9.99,3609600
7075,12101,11.08,3622400
7100,12130,11.44,3635200
7125,12166,12.41,3648000
7150,12200,12.06,3660800
7175,12235,12.32,3673600
7200,12274,11.74,3686400
7225,12306,12.54,3699200
7250,12344,11.82,3712000
7275,12378,11.98,3724800
7300,12413,10.78,3737600
7325,12449,11.64,3750400
7350,12485,11.26,3763200
7375,12517,11.92,3776000
7400,12547,12.15,3788800
7425,12577,13.77,3801600
7450,12609,14.28,3814400
7475,12636,14.87,3827200
7500,12664,15.53,3840000
7525,12693,15.74,3852800
7550,12719,16.7,3865600
7575,12749,15.92,3878400
7600,12783,15.14,3891200
7625,12811,13.85,3904000
7650,12841,13.71,3916800
7675,12875,13.4,3929600
7700,12902,14.12,3942400
7725,12924,15.64,3955200
7750,12953,16.31,3968000
7775,12980,18.18,3980800
7800,13012,18.2,3993600
7825,13038,17.48,4006400
7850,13063,17.59,4019200
7875,13087,18.27,4032000
7900,13112,18.85,4044800
7925,13138,19.11,4057600
7950,13168,18.17,4070400
7975,13199,16.55,4083200
8000,13225,17.33,4096000
8025,13248,17.3,4108800
8050,13270,18.14,4121600
8075,13299,18.94,4134400
8100,13323,18.52,4147200
8125,13351,19.24,4160000
8150,13381,18.94,4172800
8175,13403,19.16,4185600
8200,13431,19.59,4198400
8225,13463,17.98,4211200
8250,13491,17.43,4224000
8275,13518,16.9,4236800
8300,13542,17.2,4249600
8325,13571,19.06,4262400
8350,13594,18.91,4275200
8375,13620,19.79,4288000
8400,13644,19.83,4300800
8425,13667,20.79,4313600
8450,13695,21.56,4326400
8475,13727,19.47,4339200
8500,13750,19.98,4352000
8525,13775,20.59,4364800
8550,13802,22.25,4377600
8575,13832,22.71,4390400
8600,13860,22.04,4403200
8625,13886,21.75,4416000
8650,13909,22.07,4428800
8675,13934,21.62,4441600
8700,13958,21.36,4454400
8725,13980,21.74,4467200
8750,14002,23.0,4480000
8775,14026,24.63,4492800
8800,14048,26.53,4505600
8825,14071,26.8,4518400
8850,14095,26.49,4531200
8875,14120,26.72,4544000
8900,14147,26.05,4556800
8925,14170,24.99,4569600
8950,14197,23.4,4582400
8975,14221,22.47,4595200
9000,14245,20.73,4608000
9025,14269,19.86,4620800
9050,14294,20.21,4633600
9075,14317,19.71,4646400
9100,14339,20.65,4659200
9125,14364,22.98,4672000
9150,14386,24.54,4684800
9175,14407,26.87,4697600
9200,14433,28.18,4710400
9225,14455,28.38,4723200
9250,14480,28.93,4736000
9275,14500,29.1,4748800
9300,14525,28.72,4761600
9325,14550,28.18,4774400
9350,14571,28.34,4787200
9375,14596,28.27,4800000
9400,14618,28.25,4812800
9425,14644,28.71,4825600
9450,14668,30.28,4838400
9475,14690,30.75,4851200
9500,14712,31.78,4864000
9525,14738,32.76,4876800
9550,14758,31.46,4889600
9575,14784,29.94,4902400
