iteration,episode,score,step
25,343,5.59,76800
50,679,3.5,153600
75,969,6.45,230400
100,1235,7.24,307200
125,1512,6.53,384000
150,1790,8.93,460800
175,2042,8.46,537600
200,2286,9.34,614400
225,2553,8.29,691200
250,2839,8.51,768000
275,3091,8.25,844800
300,3373,5.58,921600
325,3654,8.83,998400
350,3917,8.28,1075200
375,4180,7.46,1152000
400,4468,7.34,1228800
