iteration,episode,score,step
5950,11520,8.84,3046400
5975,11560,9.32,3059200
6000,11601,9.87,3072000
6025,11644,9.33,3084800
6050,11689,9.06,3097600
6075,11735,9.05,3110400
6100,11781,8.88,3123200
6125,11823,8.79,3136000
6150,11867,8.78,3148800
6175,11909,8.62,3161600
6200,11954,8.64,3174400
6225,11999,8.25,3187200
6250,12042,8.19,3200000
6275,12083,8.5,3212800
6300,12127,9.08,3225600
6325,12169,9.51,3238400
6350,12206,9.63,3251200
6375,12248,9.79,3264000
6400,12288,9.86,3276800
6425,12328,10.11,3289600
6450,12371,10.09,3302400
6475,12410,9.84,3315200
6500,12454,9.45,3328000
6525,12494,9.66,3340800
6550,12534,9.2,3353600
6575,12581,8.96,3366400
6600,12623,9.08,3379200
6625,12669,8.57,3392000
6650,12709,8.26,3404800
6675,12753,9.06,3417600
6700,12797,9.27,3430400
6725,12839,8.8,3443200
6750,12883,8.57,3456000
6775,12924,8.92,3468800
6800,12969,8.98,3481600
6825,13012,8.79,3494400
6850,13054,8.87,3507200
6875,13098,9.02,3520000
6900,13138,9.24,3532800
6925,13177,10.03,3545600
6950,13215,10.38,3558400
6975,13251,10.72,3571200
7000,13289,10.54,3584000
7025,13326,10.71,3596800
7050,13367,10.43,3609600
7075,13410,9.75,3622400
7100,13447,9.97,3635200
7125,13482,10.83,3648000
7150,13524,10.26,3660800
7175,13563,9.94,3673600
7200,13604,9.53,3686400
7225,13639,9.8,3699200
7250,13675,10.57,3712000
7275,13710,11.18,3724800
7300,13748,10.88,3737600
7325,13782,10.83,3750400
7350,13813,11.51,3763200
7375,13852,12.35,3776000
7400,13891,11.8,3788800
7425,13924,11.32,3801600
7450,13959,11.44,3814400
7475,13996,11.88,3827200
7500,14030,12.01,3840000
7525,14066,12.01,3852800
7550,14094,13.21,3865600
7575,14126,13.47,3878400
7600,14159,13.64,3891200
7625,14190,13.44,3904000
7650,14222,13.73,3916800
7675,14252,15.02,3929600
7700,14282,15.81,3942400
7725,14309,17.05,3955200
7750,14335,18.17,3968000
7775,14365,18.22,3980800
7800,14390,18.78,3993600
7825,14421,18.43,4006400
7850,14447,18.4,4019200
7875,14474,19.0,4032000
7900,14504,18.8,4044800
7925,14531,19.0,4057600
7950,14560,18.53,4070400
7975,14587,18.93,4083200
8000,14614,19.25,4096000
8025,14644,19.03,4108800
8050,14673,19.1,4121600
8075,14700,18.68,4134400
8100,14730,18.36,4147200
8125,14761,18.0,4160000
8150,14788,18.33,4172800
8175,14817,18.63,4185600
8200,14845,18.9,4198400
8225,14875,18.96,4211200
8250,14903,18.91,4224000
8275,14932,18.76,4236800
8300,14962,19.19,4249600
8325,14990,18.51,4262400
8350,15019,18.84,4275200
8375,15049,16.86,4288000
8400,15081,15.76,4300800
8425,15111,15.08,4313600
8450,15138,16.46,4326400
8475,15166,19.33,4339200
8500,15194,20.51,4352000
8525,15220,20.93,4364800
8550,15247,21.33,4377600
8575,15273,21.7,4390400
8600,15298,22.86,4403200
8625,15324,23.61,4416000
8650,15351,23.57,4428800
8675,15379,22.12,4441600
8700,15407,20.71,4454400
8725,15431,20.75,4467200
8750,15456,21.35,4480000
8775,15484,23.05,4492800
8800,15511,23.52,4505600
8825,15535,23.41,4518400
8850,15563,22.93,4531200
8875,15591,22.34,4544000
8900,15616,22.06,4556800
8925,15645,22.13,4569600
8950,15677,19.98,4582400
8975,15703,20.0,4595200
9000,15730,20.01,4608000
9025,15757,20.48,4620800
9050,15785,21.5,4633600
9075,15811,21.73,4646400
9100,15837,22.26,4659200
9125,15863,22.4,4672000
9150,15890,23.72,4684800
9175,15915,23.95,4697600
9200,15942,23.44,4710400
9225,15970,22.33,4723200
9250,15998,22.12,4736000
9275,16023,22.34,4748800
9300,16052,20.7,4761600
9325,16079,20.81,4774400
9350,16104,21.03,4787200
9375,16131,20.86,4800000
9400,16157,23.32,4812800
9425,16181,23.89,4825600
9450,16205,24.33,4838400
9475,16230,25.47,4851200
9500,16253,26.54,4864000
9525,16275,28.09,4876800
9550,16299,29.42,4889600
9575,16323,31.0,4902400
9600,16348,30.08,4915200
9625,16375,27.76,4928000
9650,16398,27.03,4940800
